"changed_fraction","seed","t","policy","epsilon","changed_loss"
"0.05","5001","100","feroma2026_calibrated_profile_ogpm_ema_eps_1","eps_1","2.148758053779602"
"0.05","5001","110","feroma2026_calibrated_profile_ogpm_ema_eps_1","eps_1","2.072494888305664"
"0.05","5001","120","feroma2026_calibrated_profile_ogpm_ema_eps_1","eps_1","2.0786609172821047"
"0.05","5001","130","feroma2026_calibrated_profile_ogpm_ema_eps_1","eps_1","2.1921548366546633"
"0.05","5001","140","feroma2026_calibrated_profile_ogpm_ema_eps_1","eps_1","2.038201379776001"
"0.05","5001","150","feroma2026_calibrated_profile_ogpm_ema_eps_1","eps_1","2.044751691818237"
"0.05","5001","160","feroma2026_calibrated_profile_ogpm_ema_eps_1","eps_1","1.9171667575836182"
"0.05","5001","170","feroma2026_calibrated_profile_ogpm_ema_eps_1","eps_1","2.1177544593811035"
"0.05","5001","180","feroma2026_calibrated_profile_ogpm_ema_eps_1","eps_1","2.30755615234375"
"0.05","5001","190","feroma2026_calibrated_profile_ogpm_ema_eps_1","eps_1","2.3943296909332275"
"0.05","5001","199","feroma2026_calibrated_profile_ogpm_ema_eps_1","eps_1","2.2870147705078123"
"0.05","5002","0","adaptive_osmd2025_nativegrad_ogpm_eps_1","eps_1","1.0902803659439086"
"0.05","5002","10","adaptive_osmd2025_nativegrad_ogpm_eps_1","eps_1","1.03292635679245"
"0.05","5002","20","adaptive_osmd2025_nativegrad_ogpm_eps_1","eps_1","1.0496460437774657"
"0.05","5002","30","adaptive_osmd2025_nativegrad_ogpm_eps_1","eps_1","1.0729193449020387"
"0.05","5002","40","adaptive_osmd2025_nativegrad_ogpm_eps_1","eps_1","2.346641778945923"
"0.05","5002","50","adaptive_osmd2025_nativegrad_ogpm_eps_1","eps_1","2.2483702182769774"
"0.05","5002","60","adaptive_osmd2025_nativegrad_ogpm_eps_1","eps_1","2.4486774444580077"
"0.05","5002","70","adaptive_osmd2025_nativegrad_ogpm_eps_1","eps_1","2.382170391082764"
"0.05","5002","80","adaptive_osmd2025_nativegrad_ogpm_eps_1","eps_1","2.4187726974487305"
"0.05","5002","90","adaptive_osmd2025_nativegrad_ogpm_eps_1","eps_1","2.2699813842773438"
"0.05","5002","100","adaptive_osmd2025_nativegrad_ogpm_eps_1","eps_1","2.1605035781860353"
"0.05","5002","110","adaptive_osmd2025_nativegrad_ogpm_eps_1","eps_1","2.0461634159088136"
"0.05","5002","120","adaptive_osmd2025_nativegrad_ogpm_eps_1","eps_1","2.2721787452697755"
"0.05","5002","130","adaptive_osmd2025_nativegrad_ogpm_eps_1","eps_1","2.1960590362548826"
"0.05","5002","140","adaptive_osmd2025_nativegrad_ogpm_eps_1","eps_1","2.317384719848633"
"0.05","5002","150","adaptive_osmd2025_nativegrad_ogpm_eps_1","eps_1","2.084048366546631"
"0.05","5002","160","adaptive_osmd2025_nativegrad_ogpm_eps_1","eps_1","2.1555018424987793"
"0.05","5002","170","adaptive_osmd2025_nativegrad_ogpm_eps_1","eps_1","2.0775344371795654"
"0.05","5002","180","adaptive_osmd2025_nativegrad_ogpm_eps_1","eps_1","2.1500510692596437"
"0.05","5002","190","adaptive_osmd2025_nativegrad_ogpm_eps_1","eps_1","2.3256617546081544"
"0.05","5002","199","adaptive_osmd2025_nativegrad_ogpm_eps_1","eps_1","2.2726622104644774"
"0.05","5002","0","feroma2026_calibrated_profile_ogpm_ema_eps_1","eps_1","1.0902803659439086"
"0.05","5002","10","feroma2026_calibrated_profile_ogpm_ema_eps_1","eps_1","1.03292635679245"
"0.05","5002","20","feroma2026_calibrated_profile_ogpm_ema_eps_1","eps_1","1.0496460437774657"
"0.05","5002","30","feroma2026_calibrated_profile_ogpm_ema_eps_1","eps_1","1.0694703340530396"
"0.05","5002","40","feroma2026_calibrated_profile_ogpm_ema_eps_1","eps_1","2.309437704086304"
"0.05","5002","50","feroma2026_calibrated_profile_ogpm_ema_eps_1","eps_1","2.1523600578308106"
"0.05","5002","60","feroma2026_calibrated_profile_ogpm_ema_eps_1","eps_1","2.3667359352111816"
"0.05","5002","70","feroma2026_calibrated_profile_ogpm_ema_eps_1","eps_1","2.3284229755401613"
"0.05","5002","80","feroma2026_calibrated_profile_ogpm_ema_eps_1","eps_1","2.0769118785858156"
"0.05","5002","90","feroma2026_calibrated_profile_ogpm_ema_eps_1","eps_1","2.2630006790161135"
"0.05","5002","100","feroma2026_calibrated_profile_ogpm_ema_eps_1","eps_1","2.0915995597839356"
"0.05","5002","110","feroma2026_calibrated_profile_ogpm_ema_eps_1","eps_1","2.0766923427581787"
"0.05","5002","120","feroma2026_calibrated_profile_ogpm_ema_eps_1","eps_1","2.1602412700653075"
"0.05","5002","130","feroma2026_calibrated_profile_ogpm_ema_eps_1","eps_1","2.1262588500976562"
"0.05","5002","140","feroma2026_calibrated_profile_ogpm_ema_eps_1","eps_1","2.3808753967285154"
"0.05","5002","150","feroma2026_calibrated_profile_ogpm_ema_eps_1","eps_1","2.1741026401519776"
"0.05","5002","160","feroma2026_calibrated_profile_ogpm_ema_eps_1","eps_1","2.32227144241333"
"0.05","5002","170","feroma2026_calibrated_profile_ogpm_ema_eps_1","eps_1","2.277293062210083"
"0.05","5002","180","feroma2026_calibrated_profile_ogpm_ema_eps_1","eps_1","2.249947714805603"
"0.05","5002","190","feroma2026_calibrated_profile_ogpm_ema_eps_1","eps_1","2.2189818382263184"
"0.05","5002","199","feroma2026_calibrated_profile_ogpm_ema_eps_1","eps_1","2.242708206176758"
"0.05","5003","0","adaptive_osmd2025_nativegrad_ogpm_eps_1","eps_1","1.0283614158630372"
"0.05","5003","10","adaptive_osmd2025_nativegrad_ogpm_eps_1","eps_1","1.0083240509033202"
"0.05","5003","20","adaptive_osmd2025_nativegrad_ogpm_eps_1","eps_1","0.9104629993438721"
"0.05","5003","30","adaptive_osmd2025_nativegrad_ogpm_eps_1","eps_1","1.1087471008300782"
"0.05","5003","40","adaptive_osmd2025_nativegrad_ogpm_eps_1","eps_1","2.5366121768951415"
"0.05","5003","50","adaptive_osmd2025_nativegrad_ogpm_eps_1","eps_1","2.3234913825988768"
"0.05","5003","60","adaptive_osmd2025_nativegrad_ogpm_eps_1","eps_1","2.3378085136413573"
"0.05","5003","70","adaptive_osmd2025_nativegrad_ogpm_eps_1","eps_1","2.2690306186676024"
"0.05","5003","80","adaptive_osmd2025_nativegrad_ogpm_eps_1","eps_1","2.2114258289337156"
"0.05","5003","90","adaptive_osmd2025_nativegrad_ogpm_eps_1","eps_1","2.3082778215408326"
"0.05","5003","100","adaptive_osmd2025_nativegrad_ogpm_eps_1","eps_1","2.3545949935913084"
"0.05","5003","110","adaptive_osmd2025_nativegrad_ogpm_eps_1","eps_1","2.303461503982544"
"0.05","5003","120","adaptive_osmd2025_nativegrad_ogpm_eps_1","eps_1","2.353422927856445"
"0.05","5003","130","adaptive_osmd2025_nativegrad_ogpm_eps_1","eps_1","2.2376174688339234"
"0.05","5003","140","adaptive_osmd2025_nativegrad_ogpm_eps_1","eps_1","2.323734188079834"
"0.05","5003","150","adaptive_osmd2025_nativegrad_ogpm_eps_1","eps_1","2.301966142654419"
"0.05","5003","160","adaptive_osmd2025_nativegrad_ogpm_eps_1","eps_1","2.445077896118164"
"0.05","5003","170","adaptive_osmd2025_nativegrad_ogpm_eps_1","eps_1","2.4622107982635497"
"0.05","5003","180","adaptive_osmd2025_nativegrad_ogpm_eps_1","eps_1","2.506419563293457"
"0.05","5003","190","adaptive_osmd2025_nativegrad_ogpm_eps_1","eps_1","2.383228969573975"
"0.05","5003","199","adaptive_osmd2025_nativegrad_ogpm_eps_1","eps_1","2.22911376953125"
"0.05","5003","0","feroma2026_calibrated_profile_ogpm_ema_eps_1","eps_1","1.0283614158630372"
"0.05","5003","10","feroma2026_calibrated_profile_ogpm_ema_eps_1","eps_1","1.0083240509033202"
"0.05","5003","20","feroma2026_calibrated_profile_ogpm_ema_eps_1","eps_1","0.9104629993438721"
"0.05","5003","30","feroma2026_calibrated_profile_ogpm_ema_eps_1","eps_1","1.083907699584961"
"0.05","5003","40","feroma2026_calibrated_profile_ogpm_ema_eps_1","eps_1","2.422819185256958"
"0.05","5003","50","feroma2026_calibrated_profile_ogpm_ema_eps_1","eps_1","2.235054922103882"
"0.05","5003","60","feroma2026_calibrated_profile_ogpm_ema_eps_1","eps_1","2.219512176513672"
"0.05","5003","70","feroma2026_calibrated_profile_ogpm_ema_eps_1","eps_1","2.40403299331665"
"0.05","5003","80","feroma2026_calibrated_profile_ogpm_ema_eps_1","eps_1","2.1889411211013794"
"0.05","5003","90","feroma2026_calibrated_profile_ogpm_ema_eps_1","eps_1","2.2011444091796877"
"0.05","5003","100","feroma2026_calibrated_profile_ogpm_ema_eps_1","eps_1","2.2399623870849608"
"0.05","5003","110","feroma2026_calibrated_profile_ogpm_ema_eps_1","eps_1","2.245599699020386"
"0.05","5003","120","feroma2026_calibrated_profile_ogpm_ema_eps_1","eps_1","2.342116355895996"
"0.05","5003","130","feroma2026_calibrated_profile_ogpm_ema_eps_1","eps_1","2.3330298900604247"
"0.05","5003","140","feroma2026_calibrated_profile_ogpm_ema_eps_1","eps_1","2.2606921195983887"
"0.05","5003","150","feroma2026_calibrated_profile_ogpm_ema_eps_1","eps_1","2.0965956687927245"
"0.05","5003","160","feroma2026_calibrated_profile_ogpm_ema_eps_1","eps_1","2.009700393676758"
"0.05","5003","170","feroma2026_calibrated_profile_ogpm_ema_eps_1","eps_1","2.085338497161865"
"0.05","5003","180","feroma2026_calibrated_profile_ogpm_ema_eps_1","eps_1","2.1628430843353272"
"0.05","5003","190","feroma2026_calibrated_profile_ogpm_ema_eps_1","eps_1","2.274927759170532"
"0.05","5003","199","feroma2026_calibrated_profile_ogpm_ema_eps_1","eps_1","2.0428885221481323"
"0.05","5004","0","adaptive_osmd2025_nativegrad_ogpm_eps_1","eps_1","1.1008349418640138"
"0.05","5004","10","adaptive_osmd2025_nativegrad_ogpm_eps_1","eps_1","0.9647770404815674"
"0.05","5004","20","adaptive_osmd2025_nativegrad_ogpm_eps_1","eps_1","1.014424741268158"
"0.05","5004","30","adaptive_osmd2025_nativegrad_ogpm_eps_1","eps_1","1.0994062900543213"
"0.05","5004","40","adaptive_osmd2025_nativegrad_ogpm_eps_1","eps_1","2.752960968017578"
"0.05","5004","50","adaptive_osmd2025_nativegrad_ogpm_eps_1","eps_1","2.604244899749756"
"0.05","5004","60","adaptive_osmd2025_nativegrad_ogpm_eps_1","eps_1","2.7360944747924805"
"0.05","5004","70","adaptive_osmd2025_nativegrad_ogpm_eps_1","eps_1","2.5221417427062987"
"0.05","5004","80","adaptive_osmd2025_nativegrad_ogpm_eps_1","eps_1","2.860035705566406"
"0.05","5004","90","adaptive_osmd2025_nativegrad_ogpm_eps_1","eps_1","2.7467784881591797"
"0.05","5004","100","adaptive_osmd2025_nativegrad_ogpm_eps_1","eps_1","2.5000685691833495"
"0.05","5004","110","adaptive_osmd2025_nativegrad_ogpm_eps_1","eps_1","2.457548904418945"
"0.05","5004","120","adaptive_osmd2025_nativegrad_ogpm_eps_1","eps_1","2.385116386413574"
"0.05","5004","130","adaptive_osmd2025_nativegrad_ogpm_eps_1","eps_1","2.7005739212036133"
"0.05","5004","140","adaptive_osmd2025_nativegrad_ogpm_eps_1","eps_1","2.8543679237365724"
"0.05","5004","150","adaptive_osmd2025_nativegrad_ogpm_eps_1","eps_1","2.451881980895996"
"0.05","5004","160","adaptive_osmd2025_nativegrad_ogpm_eps_1","eps_1","2.6617873191833494"
"0.05","5004","170","adaptive_osmd2025_nativegrad_ogpm_eps_1","eps_1","2.722047138214111"
"0.05","5004","180","adaptive_osmd2025_nativegrad_ogpm_eps_1","eps_1","2.310654640197754"
"0.05","5004","190","adaptive_osmd2025_nativegrad_ogpm_eps_1","eps_1","2.5167715072631838"
"0.05","5004","199","adaptive_osmd2025_nativegrad_ogpm_eps_1","eps_1","2.533619689941406"
"0.05","5004","0","feroma2026_calibrated_profile_ogpm_ema_eps_1","eps_1","1.1008349418640138"
"0.05","5004","10","feroma2026_calibrated_profile_ogpm_ema_eps_1","eps_1","0.9647770404815674"
"0.05","5004","20","feroma2026_calibrated_profile_ogpm_ema_eps_1","eps_1","1.014424741268158"
"0.05","5004","30","feroma2026_calibrated_profile_ogpm_ema_eps_1","eps_1","1.0729424953460693"
"0.05","5004","40","feroma2026_calibrated_profile_ogpm_ema_eps_1","eps_1","3.007261037826538"
"0.05","5004","50","feroma2026_calibrated_profile_ogpm_ema_eps_1","eps_1","2.682200050354004"
"0.05","5004","60","feroma2026_calibrated_profile_ogpm_ema_eps_1","eps_1","2.8203235626220704"
"0.05","5004","70","feroma2026_calibrated_profile_ogpm_ema_eps_1","eps_1","2.682496452331543"
"0.05","5004","80","feroma2026_calibrated_profile_ogpm_ema_eps_1","eps_1","2.9745864868164062"
"0.05","5004","90","feroma2026_calibrated_profile_ogpm_ema_eps_1","eps_1","2.7085453033447267"
"0.05","5004","100","feroma2026_calibrated_profile_ogpm_ema_eps_1","eps_1","2.3314995765686035"
"0.05","5004","110","feroma2026_calibrated_profile_ogpm_ema_eps_1","eps_1","2.681203746795654"
"0.05","5004","120","feroma2026_calibrated_profile_ogpm_ema_eps_1","eps_1","2.464621925354004"
"0.05","5004","130","feroma2026_calibrated_profile_ogpm_ema_eps_1","eps_1","2.3168570518493654"
"0.05","5004","140","feroma2026_calibrated_profile_ogpm_ema_eps_1","eps_1","2.4822109222412108"
"0.05","5004","150","feroma2026_calibrated_profile_ogpm_ema_eps_1","eps_1","2.4780935287475585"
"0.05","5004","160","feroma2026_calibrated_profile_ogpm_ema_eps_1","eps_1","2.229395294189453"
"0.05","5004","170","feroma2026_calibrated_profile_ogpm_ema_eps_1","eps_1","2.583962917327881"
"0.05","5004","180","feroma2026_calibrated_profile_ogpm_ema_eps_1","eps_1","2.6722013473510744"
"0.05","5004","190","feroma2026_calibrated_profile_ogpm_ema_eps_1","eps_1","2.7582569122314453"
"0.05","5004","199","feroma2026_calibrated_profile_ogpm_ema_eps_1","eps_1","2.5944234848022463"
"0.05","5005","0","adaptive_osmd2025_nativegrad_ogpm_eps_1","eps_1","1.0339042663574218"
"0.05","5005","10","adaptive_osmd2025_nativegrad_ogpm_eps_1","eps_1","1.077694058418274"
"0.05","5005","20","adaptive_osmd2025_nativegrad_ogpm_eps_1","eps_1","0.9845448017120362"
"0.05","5005","30","adaptive_osmd2025_nativegrad_ogpm_eps_1","eps_1","1.335663366317749"
"0.05","5005","40","adaptive_osmd2025_nativegrad_ogpm_eps_1","eps_1","2.317506217956543"
"0.05","5005","50","adaptive_osmd2025_nativegrad_ogpm_eps_1","eps_1","2.272893524169922"
"0.05","5005","60","adaptive_osmd2025_nativegrad_ogpm_eps_1","eps_1","2.4808600425720213"
"0.05","5005","70","adaptive_osmd2025_nativegrad_ogpm_eps_1","eps_1","2.120207118988037"
"0.05","5005","80","adaptive_osmd2025_nativegrad_ogpm_eps_1","eps_1","2.4393121719360353"
"0.05","5005","90","adaptive_osmd2025_nativegrad_ogpm_eps_1","eps_1","2.3987097263336183"
"0.05","5005","100","adaptive_osmd2025_nativegrad_ogpm_eps_1","eps_1","2.318485164642334"
"0.05","5005","110","adaptive_osmd2025_nativegrad_ogpm_eps_1","eps_1","2.640433120727539"
"0.05","5005","120","adaptive_osmd2025_nativegrad_ogpm_eps_1","eps_1","2.3052218437194822"
"0.05","5005","130","adaptive_osmd2025_nativegrad_ogpm_eps_1","eps_1","2.4987135887145997"
"0.05","5005","140","adaptive_osmd2025_nativegrad_ogpm_eps_1","eps_1","2.464182472229004"
"0.05","5005","150","adaptive_osmd2025_nativegrad_ogpm_eps_1","eps_1","2.2972686767578123"
"0.05","5005","160","adaptive_osmd2025_nativegrad_ogpm_eps_1","eps_1","2.323833465576172"
"0.05","5005","170","adaptive_osmd2025_nativegrad_ogpm_eps_1","eps_1","2.3246486663818358"
"0.05","5005","180","adaptive_osmd2025_nativegrad_ogpm_eps_1","eps_1","2.1334670066833494"
"0.05","5005","190","adaptive_osmd2025_nativegrad_ogpm_eps_1","eps_1","2.1795835494995117"
"0.05","5005","199","adaptive_osmd2025_nativegrad_ogpm_eps_1","eps_1","2.3803165435791014"
"0.05","5005","0","feroma2026_calibrated_profile_ogpm_ema_eps_1","eps_1","1.0339042663574218"
"0.05","5005","10","feroma2026_calibrated_profile_ogpm_ema_eps_1","eps_1","1.077694058418274"
"0.05","5005","20","feroma2026_calibrated_profile_ogpm_ema_eps_1","eps_1","0.9845448017120362"
"0.05","5005","30","feroma2026_calibrated_profile_ogpm_ema_eps_1","eps_1","1.319342887401581"
"0.05","5005","40","feroma2026_calibrated_profile_ogpm_ema_eps_1","eps_1","2.3038273811340333"
"0.05","5005","50","feroma2026_calibrated_profile_ogpm_ema_eps_1","eps_1","2.2864574432373046"
"0.05","5005","60","feroma2026_calibrated_profile_ogpm_ema_eps_1","eps_1","2.3560807704925537"
"0.05","5005","70","feroma2026_calibrated_profile_ogpm_ema_eps_1","eps_1","1.9426371574401855"
"0.05","5005","80","feroma2026_calibrated_profile_ogpm_ema_eps_1","eps_1","2.554897975921631"
"0.05","5005","90","feroma2026_calibrated_profile_ogpm_ema_eps_1","eps_1","2.386681842803955"
"0.05","5005","100","feroma2026_calibrated_profile_ogpm_ema_eps_1","eps_1","2.379650592803955"
"0.05","5005","110","feroma2026_calibrated_profile_ogpm_ema_eps_1","eps_1","2.6037612915039063"
"0.05","5005","120","feroma2026_calibrated_profile_ogpm_ema_eps_1","eps_1","2.470738983154297"
"0.05","5005","130","feroma2026_calibrated_profile_ogpm_ema_eps_1","eps_1","2.4715919494628906"
"0.05","5005","140","feroma2026_calibrated_profile_ogpm_ema_eps_1","eps_1","2.294400119781494"
"0.05","5005","150","feroma2026_calibrated_profile_ogpm_ema_eps_1","eps_1","2.3736220359802247"
"0.05","5005","160","feroma2026_calibrated_profile_ogpm_ema_eps_1","eps_1","2.3020864486694337"
"0.05","5005","170","feroma2026_calibrated_profile_ogpm_ema_eps_1","eps_1","2.3776007652282716"
"0.05","5005","180","feroma2026_calibrated_profile_ogpm_ema_eps_1","eps_1","2.239757251739502"
"0.05","5005","190","feroma2026_calibrated_profile_ogpm_ema_eps_1","eps_1","2.129804992675781"
"0.05","5005","199","feroma2026_calibrated_profile_ogpm_ema_eps_1","eps_1","2.414845514297485"
