"changed_fraction","seed","t","policy","epsilon","changed_loss"
"0.05","5001","140","poc_ogpm_eps_1","eps_1","2.168587875366211"
"0.05","5001","150","poc_ogpm_eps_1","eps_1","1.9429912090301513"
"0.05","5001","160","poc_ogpm_eps_1","eps_1","2.051133394241333"
"0.05","5001","170","poc_ogpm_eps_1","eps_1","1.849135732650757"
"0.05","5001","180","poc_ogpm_eps_1","eps_1","2.1204813003540037"
"0.05","5001","190","poc_ogpm_eps_1","eps_1","2.071262812614441"
"0.05","5001","199","poc_ogpm_eps_1","eps_1","1.9882580280303954"
"0.05","5001","0","oort_official_ogpm_eps_1","eps_1","0.985582435131073"
"0.05","5001","10","oort_official_ogpm_eps_1","eps_1","1.0623612642288207"
"0.05","5001","20","oort_official_ogpm_eps_1","eps_1","1.0143754482269287"
"0.05","5001","30","oort_official_ogpm_eps_1","eps_1","1.1314712762832642"
"0.05","5001","40","oort_official_ogpm_eps_1","eps_1","2.3938695430755614"
"0.05","5001","50","oort_official_ogpm_eps_1","eps_1","2.0652405261993407"
"0.05","5001","60","oort_official_ogpm_eps_1","eps_1","2.288952350616455"
"0.05","5001","70","oort_official_ogpm_eps_1","eps_1","1.8416349411010742"
"0.05","5001","80","oort_official_ogpm_eps_1","eps_1","2.0592371225357056"
"0.05","5001","90","oort_official_ogpm_eps_1","eps_1","1.9152384757995606"
"0.05","5001","100","oort_official_ogpm_eps_1","eps_1","1.9597530603408813"
"0.05","5001","110","oort_official_ogpm_eps_1","eps_1","2.278051495552063"
"0.05","5001","120","oort_official_ogpm_eps_1","eps_1","2.0434749603271483"
"0.05","5001","130","oort_official_ogpm_eps_1","eps_1","2.1827440738677977"
"0.05","5001","140","oort_official_ogpm_eps_1","eps_1","2.018426036834717"
"0.05","5001","150","oort_official_ogpm_eps_1","eps_1","1.8764391899108888"
"0.05","5001","160","oort_official_ogpm_eps_1","eps_1","2.0986833333969117"
"0.05","5001","170","oort_official_ogpm_eps_1","eps_1","2.098374080657959"
"0.05","5001","180","oort_official_ogpm_eps_1","eps_1","2.1141486167907715"
"0.05","5001","190","oort_official_ogpm_eps_1","eps_1","2.097356748580933"
"0.05","5001","199","oort_official_ogpm_eps_1","eps_1","2.1045663356781006"
"0.05","5001","0","hics2024_source_adapted_ogpm_eps_1","eps_1","0.985582435131073"
"0.05","5001","10","hics2024_source_adapted_ogpm_eps_1","eps_1","1.0623612642288207"
"0.05","5001","20","hics2024_source_adapted_ogpm_eps_1","eps_1","1.0143754482269287"
"0.05","5001","30","hics2024_source_adapted_ogpm_eps_1","eps_1","1.1357534885406495"
"0.05","5001","40","hics2024_source_adapted_ogpm_eps_1","eps_1","2.271981716156006"
"0.05","5001","50","hics2024_source_adapted_ogpm_eps_1","eps_1","2.3250572443008424"
"0.05","5001","60","hics2024_source_adapted_ogpm_eps_1","eps_1","2.302242469787598"
"0.05","5001","70","hics2024_source_adapted_ogpm_eps_1","eps_1","2.10241813659668"
"0.05","5001","80","hics2024_source_adapted_ogpm_eps_1","eps_1","2.185382080078125"
"0.05","5001","90","hics2024_source_adapted_ogpm_eps_1","eps_1","2.104566287994385"
"0.05","5001","100","hics2024_source_adapted_ogpm_eps_1","eps_1","2.137728691101074"
"0.05","5001","110","hics2024_source_adapted_ogpm_eps_1","eps_1","2.124361991882324"
"0.05","5001","120","hics2024_source_adapted_ogpm_eps_1","eps_1","2.049491119384766"
"0.05","5001","130","hics2024_source_adapted_ogpm_eps_1","eps_1","2.2376773834228514"
"0.05","5001","140","hics2024_source_adapted_ogpm_eps_1","eps_1","2.0827815532684326"
"0.05","5001","150","hics2024_source_adapted_ogpm_eps_1","eps_1","1.914419174194336"
"0.05","5001","160","hics2024_source_adapted_ogpm_eps_1","eps_1","2.0334115982055665"
"0.05","5001","170","hics2024_source_adapted_ogpm_eps_1","eps_1","1.9928606510162354"
"0.05","5001","180","hics2024_source_adapted_ogpm_eps_1","eps_1","2.3064422607421875"
"0.05","5001","190","hics2024_source_adapted_ogpm_eps_1","eps_1","2.2064132928848266"
"0.05","5001","199","hics2024_source_adapted_ogpm_eps_1","eps_1","2.080337905883789"
"0.05","5001","0","fedgcs2024_source_adapted_ogpm_eps_1","eps_1","0.985582435131073"
"0.05","5001","10","fedgcs2024_source_adapted_ogpm_eps_1","eps_1","1.0623612642288207"
"0.05","5001","20","fedgcs2024_source_adapted_ogpm_eps_1","eps_1","1.0143754482269287"
"0.05","5001","30","fedgcs2024_source_adapted_ogpm_eps_1","eps_1","1.1164038181304932"
"0.05","5001","40","fedgcs2024_source_adapted_ogpm_eps_1","eps_1","2.367527484893799"
"0.05","5001","50","fedgcs2024_source_adapted_ogpm_eps_1","eps_1","2.1508985996246337"
"0.05","5001","60","fedgcs2024_source_adapted_ogpm_eps_1","eps_1","2.461099052429199"
"0.05","5001","70","fedgcs2024_source_adapted_ogpm_eps_1","eps_1","2.2032423973083497"
"0.05","5001","80","fedgcs2024_source_adapted_ogpm_eps_1","eps_1","2.253210163116455"
"0.05","5001","90","fedgcs2024_source_adapted_ogpm_eps_1","eps_1","2.072775650024414"
"0.05","5001","100","fedgcs2024_source_adapted_ogpm_eps_1","eps_1","2.2155423164367676"
"0.05","5001","110","fedgcs2024_source_adapted_ogpm_eps_1","eps_1","2.245502066612244"
"0.05","5001","120","fedgcs2024_source_adapted_ogpm_eps_1","eps_1","2.097403049468994"
"0.05","5001","130","fedgcs2024_source_adapted_ogpm_eps_1","eps_1","2.2286957025527956"
"0.05","5001","140","fedgcs2024_source_adapted_ogpm_eps_1","eps_1","2.0513655662536623"
"0.05","5001","150","fedgcs2024_source_adapted_ogpm_eps_1","eps_1","2.120638942718506"
"0.05","5001","160","fedgcs2024_source_adapted_ogpm_eps_1","eps_1","2.047225999832153"
"0.05","5001","170","fedgcs2024_source_adapted_ogpm_eps_1","eps_1","2.0397947788238526"
"0.05","5001","180","fedgcs2024_source_adapted_ogpm_eps_1","eps_1","2.250743341445923"
"0.05","5001","190","fedgcs2024_source_adapted_ogpm_eps_1","eps_1","2.1694272994995116"
"0.05","5001","199","fedgcs2024_source_adapted_ogpm_eps_1","eps_1","2.125476264953613"
"0.05","5001","0","mcglr_top2_ogpm_eps_1","eps_1","0.985582435131073"
"0.05","5001","10","mcglr_top2_ogpm_eps_1","eps_1","1.0623612642288207"
"0.05","5001","20","mcglr_top2_ogpm_eps_1","eps_1","1.0143754482269287"
"0.05","5001","30","mcglr_top2_ogpm_eps_1","eps_1","1.1381945371627809"
"0.05","5001","40","mcglr_top2_ogpm_eps_1","eps_1","2.3456192016601562"
"0.05","5001","50","mcglr_top2_ogpm_eps_1","eps_1","1.598526382446289"
"0.05","5001","60","mcglr_top2_ogpm_eps_1","eps_1","1.8013216257095337"
"0.05","5001","70","mcglr_top2_ogpm_eps_1","eps_1","1.717536163330078"
"0.05","5001","80","mcglr_top2_ogpm_eps_1","eps_1","1.8458800554275512"
"0.05","5001","90","mcglr_top2_ogpm_eps_1","eps_1","1.553321409225464"
"0.05","5001","100","mcglr_top2_ogpm_eps_1","eps_1","1.5725809335708618"
"0.05","5001","110","mcglr_top2_ogpm_eps_1","eps_1","1.57077898979187"
"0.05","5001","120","mcglr_top2_ogpm_eps_1","eps_1","1.6451200008392335"
"0.05","5001","130","mcglr_top2_ogpm_eps_1","eps_1","1.684356689453125"
"0.05","5001","140","mcglr_top2_ogpm_eps_1","eps_1","1.4434868454933167"
"0.05","5001","150","mcglr_top2_ogpm_eps_1","eps_1","1.4453688859939575"
"0.05","5001","160","mcglr_top2_ogpm_eps_1","eps_1","1.6238069772720336"
"0.05","5001","170","mcglr_top2_ogpm_eps_1","eps_1","1.7758216381072998"
"0.05","5001","180","mcglr_top2_ogpm_eps_1","eps_1","1.7867146492004395"
"0.05","5001","190","mcglr_top2_ogpm_eps_1","eps_1","1.5828961849212646"
"0.05","5001","199","mcglr_top2_ogpm_eps_1","eps_1","1.535462236404419"
"0.05","5002","0","random","none","1.0902594566345214"
"0.05","5002","10","random","none","1.0328888416290283"
"0.05","5002","20","random","none","1.0494545459747315"
"0.05","5002","30","random","none","1.115821397304535"
"0.05","5002","40","random","none","2.278494715690613"
"0.05","5002","50","random","none","2.294488716125488"
"0.05","5002","60","random","none","2.4463432312011717"
"0.05","5002","70","random","none","2.343415880203247"
"0.05","5002","80","random","none","2.560324287414551"
"0.05","5002","90","random","none","2.3416521072387697"
"0.05","5002","100","random","none","2.229545021057129"
"0.05","5002","110","random","none","2.206258773803711"
"0.05","5002","120","random","none","2.278136157989502"
"0.05","5002","130","random","none","2.1937896728515627"
"0.05","5002","140","random","none","2.3215516090393065"
"0.05","5002","150","random","none","2.3341982841491697"
"0.05","5002","160","random","none","2.221709632873535"
"0.05","5002","170","random","none","2.1903829097747805"
"0.05","5002","180","random","none","2.2702908515930176"
"0.05","5002","190","random","none","2.237239646911621"
"0.05","5002","199","random","none","2.133251905441284"
"0.05","5002","0","oracle","none","1.0902594566345214"
"0.05","5002","10","oracle","none","1.0328888416290283"
"0.05","5002","20","oracle","none","1.0494545459747315"
"0.05","5002","30","oracle","none","1.1326128482818603"
"0.05","5002","40","oracle","none","1.7333693027496337"
"0.05","5002","50","oracle","none","1.5603863954544068"
"0.05","5002","60","oracle","none","1.8029175758361817"
"0.05","5002","70","oracle","none","1.5024251222610474"
"0.05","5002","80","oracle","none","1.6146058082580566"
"0.05","5002","90","oracle","none","1.5742773056030273"
"0.05","5002","100","oracle","none","1.5249425649642945"
"0.05","5002","110","oracle","none","1.4177714347839356"
"0.05","5002","120","oracle","none","1.475364089012146"
"0.05","5002","130","oracle","none","1.6073102235794068"
"0.05","5002","140","oracle","none","1.5425642728805542"
"0.05","5002","150","oracle","none","1.518534290790558"
"0.05","5002","160","oracle","none","1.6084858179092407"
"0.05","5002","170","oracle","none","1.4137786149978637"
"0.05","5002","180","oracle","none","1.709587860107422"
"0.05","5002","190","oracle","none","1.5961825609207154"
"0.05","5002","199","oracle","none","1.561392593383789"
"0.05","5002","0","poc_ogpm_eps_1","eps_1","1.0902594566345214"
"0.05","5002","10","poc_ogpm_eps_1","eps_1","1.0328888416290283"
"0.05","5002","20","poc_ogpm_eps_1","eps_1","1.0494545459747315"
"0.05","5002","30","poc_ogpm_eps_1","eps_1","1.1194433927536012"
"0.05","5002","40","poc_ogpm_eps_1","eps_1","2.235203409194946"
"0.05","5002","50","poc_ogpm_eps_1","eps_1","2.172060489654541"
"0.05","5002","60","poc_ogpm_eps_1","eps_1","2.318358612060547"
"0.05","5002","70","poc_ogpm_eps_1","eps_1","2.4079647064208984"
"0.05","5002","80","poc_ogpm_eps_1","eps_1","2.256063532829285"
"0.05","5002","90","poc_ogpm_eps_1","eps_1","2.275335693359375"
"0.05","5002","100","poc_ogpm_eps_1","eps_1","2.1944511413574217"
"0.05","5002","110","poc_ogpm_eps_1","eps_1","2.117643189430237"
"0.05","5002","120","poc_ogpm_eps_1","eps_1","2.081203508377075"
"0.05","5002","130","poc_ogpm_eps_1","eps_1","2.0671442985534667"
"0.05","5002","140","poc_ogpm_eps_1","eps_1","2.3953206062316896"
"0.05","5002","150","poc_ogpm_eps_1","eps_1","2.2090392112731934"
"0.05","5002","160","poc_ogpm_eps_1","eps_1","2.2185540199279785"
"0.05","5002","170","poc_ogpm_eps_1","eps_1","2.064545774459839"
"0.05","5002","180","poc_ogpm_eps_1","eps_1","2.1995848655700683"
"0.05","5002","190","poc_ogpm_eps_1","eps_1","2.144701862335205"
"0.05","5002","199","poc_ogpm_eps_1","eps_1","2.0720125675201415"
"0.05","5002","0","oort_official_ogpm_eps_1","eps_1","1.0902594566345214"
"0.05","5002","10","oort_official_ogpm_eps_1","eps_1","1.0328888416290283"
"0.05","5002","20","oort_official_ogpm_eps_1","eps_1","1.0494545459747315"
"0.05","5002","30","oort_official_ogpm_eps_1","eps_1","1.115821397304535"
"0.05","5002","40","oort_official_ogpm_eps_1","eps_1","2.278494715690613"
"0.05","5002","50","oort_official_ogpm_eps_1","eps_1","2.294488716125488"
"0.05","5002","60","oort_official_ogpm_eps_1","eps_1","2.3474618911743166"
"0.05","5002","70","oort_official_ogpm_eps_1","eps_1","2.230394220352173"
"0.05","5002","80","oort_official_ogpm_eps_1","eps_1","2.3007109642028807"
"0.05","5002","90","oort_official_ogpm_eps_1","eps_1","2.1484861373901367"
"0.05","5002","100","oort_official_ogpm_eps_1","eps_1","2.0687264919281008"
"0.05","5002","110","oort_official_ogpm_eps_1","eps_1","2.1971179008483888"
"0.05","5002","120","oort_official_ogpm_eps_1","eps_1","2.2395157337188722"
"0.05","5002","130","oort_official_ogpm_eps_1","eps_1","2.174406337738037"
"0.05","5002","140","oort_official_ogpm_eps_1","eps_1","2.508127784729004"
"0.05","5002","150","oort_official_ogpm_eps_1","eps_1","2.320183515548706"
"0.05","5002","160","oort_official_ogpm_eps_1","eps_1","2.306205081939697"
"0.05","5002","170","oort_official_ogpm_eps_1","eps_1","2.3416224002838133"
"0.05","5002","180","oort_official_ogpm_eps_1","eps_1","2.337136459350586"
"0.05","5002","190","oort_official_ogpm_eps_1","eps_1","2.1169650077819826"
"0.05","5002","199","oort_official_ogpm_eps_1","eps_1","2.285148096084595"
"0.05","5002","0","hics2024_source_adapted_ogpm_eps_1","eps_1","1.0902594566345214"
"0.05","5002","10","hics2024_source_adapted_ogpm_eps_1","eps_1","1.0328888416290283"
"0.05","5002","20","hics2024_source_adapted_ogpm_eps_1","eps_1","1.0494545459747315"
"0.05","5002","30","hics2024_source_adapted_ogpm_eps_1","eps_1","1.1099428176879882"
"0.05","5002","40","hics2024_source_adapted_ogpm_eps_1","eps_1","2.3528700828552247"
"0.05","5002","50","hics2024_source_adapted_ogpm_eps_1","eps_1","2.247293567657471"
"0.05","5002","60","hics2024_source_adapted_ogpm_eps_1","eps_1","2.355460262298584"
"0.05","5002","70","hics2024_source_adapted_ogpm_eps_1","eps_1","2.2714491367340086"
"0.05","5002","80","hics2024_source_adapted_ogpm_eps_1","eps_1","2.3358574390411375"
"0.05","5002","90","hics2024_source_adapted_ogpm_eps_1","eps_1","2.2941768646240233"
"0.05","5002","100","hics2024_source_adapted_ogpm_eps_1","eps_1","2.1429099082946776"
"0.05","5002","110","hics2024_source_adapted_ogpm_eps_1","eps_1","2.085426664352417"
"0.05","5002","120","hics2024_source_adapted_ogpm_eps_1","eps_1","2.264220952987671"
"0.05","5002","130","hics2024_source_adapted_ogpm_eps_1","eps_1","2.2424166679382322"
"0.05","5002","140","hics2024_source_adapted_ogpm_eps_1","eps_1","2.4597094535827635"
"0.05","5002","150","hics2024_source_adapted_ogpm_eps_1","eps_1","2.232477617263794"
"0.05","5002","160","hics2024_source_adapted_ogpm_eps_1","eps_1","2.28669114112854"
"0.05","5002","170","hics2024_source_adapted_ogpm_eps_1","eps_1","2.1603252410888674"
"0.05","5002","180","hics2024_source_adapted_ogpm_eps_1","eps_1","2.3353113412857054"
"0.05","5002","190","hics2024_source_adapted_ogpm_eps_1","eps_1","2.223984956741333"
"0.05","5002","199","hics2024_source_adapted_ogpm_eps_1","eps_1","2.1815422058105467"
"0.05","5002","0","fedgcs2024_source_adapted_ogpm_eps_1","eps_1","1.0902594566345214"
"0.05","5002","10","fedgcs2024_source_adapted_ogpm_eps_1","eps_1","1.0328888416290283"
"0.05","5002","20","fedgcs2024_source_adapted_ogpm_eps_1","eps_1","1.0494545459747315"
"0.05","5002","30","fedgcs2024_source_adapted_ogpm_eps_1","eps_1","1.1100229024887085"
"0.05","5002","40","fedgcs2024_source_adapted_ogpm_eps_1","eps_1","2.3970306396484373"
"0.05","5002","50","fedgcs2024_source_adapted_ogpm_eps_1","eps_1","2.378064441680908"
"0.05","5002","60","fedgcs2024_source_adapted_ogpm_eps_1","eps_1","2.43908576965332"
"0.05","5002","70","fedgcs2024_source_adapted_ogpm_eps_1","eps_1","2.478956699371338"
"0.05","5002","80","fedgcs2024_source_adapted_ogpm_eps_1","eps_1","2.5374965190887453"
"0.05","5002","90","fedgcs2024_source_adapted_ogpm_eps_1","eps_1","2.376177215576172"
"0.05","5002","100","fedgcs2024_source_adapted_ogpm_eps_1","eps_1","2.2883350372314455"
"0.05","5002","110","fedgcs2024_source_adapted_ogpm_eps_1","eps_1","2.2507938385009765"
"0.05","5002","120","fedgcs2024_source_adapted_ogpm_eps_1","eps_1","2.4640364170074465"
"0.05","5002","130","fedgcs2024_source_adapted_ogpm_eps_1","eps_1","2.341603469848633"
"0.05","5002","140","fedgcs2024_source_adapted_ogpm_eps_1","eps_1","2.484202766418457"
"0.05","5002","150","fedgcs2024_source_adapted_ogpm_eps_1","eps_1","2.3147326469421388"
"0.05","5002","160","fedgcs2024_source_adapted_ogpm_eps_1","eps_1","2.3909138679504394"
"0.05","5002","170","fedgcs2024_source_adapted_ogpm_eps_1","eps_1","2.106400489807129"
"0.05","5002","180","fedgcs2024_source_adapted_ogpm_eps_1","eps_1","2.475496292114258"
"0.05","5002","190","fedgcs2024_source_adapted_ogpm_eps_1","eps_1","2.299388599395752"
"0.05","5002","199","fedgcs2024_source_adapted_ogpm_eps_1","eps_1","2.2224775314331056"
"0.05","5002","0","mcglr_top2_ogpm_eps_1","eps_1","1.0902594566345214"
"0.05","5002","10","mcglr_top2_ogpm_eps_1","eps_1","1.0328888416290283"
"0.05","5002","20","mcglr_top2_ogpm_eps_1","eps_1","1.0494545459747315"
"0.05","5002","30","mcglr_top2_ogpm_eps_1","eps_1","1.1504847049713134"
"0.05","5002","40","mcglr_top2_ogpm_eps_1","eps_1","2.107793354988098"
"0.05","5002","50","mcglr_top2_ogpm_eps_1","eps_1","1.8620760440826416"
"0.05","5002","60","mcglr_top2_ogpm_eps_1","eps_1","1.8806946277618408"
"0.05","5002","70","mcglr_top2_ogpm_eps_1","eps_1","1.7072797060012816"
"0.05","5002","80","mcglr_top2_ogpm_eps_1","eps_1","1.7765128374099732"
"0.05","5002","90","mcglr_top2_ogpm_eps_1","eps_1","1.7784772872924806"
"0.05","5002","100","mcglr_top2_ogpm_eps_1","eps_1","1.6571852207183837"
"0.05","5002","110","mcglr_top2_ogpm_eps_1","eps_1","1.454475998878479"
"0.05","5002","120","mcglr_top2_ogpm_eps_1","eps_1","1.6303452730178833"
"0.05","5002","130","mcglr_top2_ogpm_eps_1","eps_1","1.8293076515197755"
"0.05","5002","140","mcglr_top2_ogpm_eps_1","eps_1","1.8488658905029296"
"0.05","5002","150","mcglr_top2_ogpm_eps_1","eps_1","1.6914878368377686"
"0.05","5002","160","mcglr_top2_ogpm_eps_1","eps_1","1.822599744796753"
"0.05","5002","170","mcglr_top2_ogpm_eps_1","eps_1","1.6568390369415282"
"0.05","5002","180","mcglr_top2_ogpm_eps_1","eps_1","1.7860151529312134"
"0.05","5002","190","mcglr_top2_ogpm_eps_1","eps_1","1.5869266986846924"
"0.05","5002","199","mcglr_top2_ogpm_eps_1","eps_1","1.5678733825683593"
"0.05","5003","0","random","none","1.0282482147216796"
"0.05","5003","10","random","none","1.008345079421997"
"0.05","5003","20","random","none","0.9104448795318604"
"0.05","5003","30","random","none","1.092726755142212"
"0.05","5003","40","random","none","2.614817428588867"
"0.05","5003","50","random","none","2.2947134494781496"
"0.05","5003","60","random","none","2.2624728679656982"
"0.05","5003","70","random","none","2.4085428953170775"
"0.05","5003","80","random","none","2.1843428134918215"
"0.05","5003","90","random","none","2.3471097469329836"
"0.05","5003","100","random","none","2.365090847015381"
"0.05","5003","110","random","none","2.1833581924438477"
"0.05","5003","120","random","none","2.249374771118164"
"0.05","5003","130","random","none","2.2909077644348144"
"0.05","5003","140","random","none","2.4463682174682617"
"0.05","5003","150","random","none","2.341541957855225"
"0.05","5003","160","random","none","2.278015923500061"
"0.05","5003","170","random","none","2.2035523891448974"
"0.05","5003","180","random","none","2.3987385272979735"
"0.05","5003","190","random","none","2.3852256774902343"
"0.05","5003","199","random","none","2.089088201522827"
"0.05","5003","0","oracle","none","1.0282482147216796"
"0.05","5003","10","oracle","none","1.008345079421997"
"0.05","5003","20","oracle","none","0.9104448795318604"
"0.05","5003","30","oracle","none","1.0487954378128053"
"0.05","5003","40","oracle","none","1.9175947189331055"
"0.05","5003","50","oracle","none","1.5519589900970459"
"0.05","5003","60","oracle","none","1.5583582878112794"
"0.05","5003","70","oracle","none","1.5401486873626709"
"0.05","5003","80","oracle","none","1.408512568473816"
"0.05","5003","90","oracle","none","1.4842345714569092"
"0.05","5003","100","oracle","none","1.4699845790863038"
"0.05","5003","110","oracle","none","1.4354824542999267"
"0.05","5003","120","oracle","none","1.481339454650879"
"0.05","5003","130","oracle","none","1.4756042957305908"
"0.05","5003","140","oracle","none","1.4408776044845581"
"0.05","5003","150","oracle","none","1.535248351097107"
"0.05","5003","160","oracle","none","1.442352843284607"
"0.05","5003","170","oracle","none","1.3678482294082641"
"0.05","5003","180","oracle","none","1.6278876781463623"
"0.05","5003","190","oracle","none","1.6529028415679932"
"0.05","5003","199","oracle","none","1.4927318334579467"
"0.05","5003","0","poc_ogpm_eps_1","eps_1","1.0282482147216796"
"0.05","5003","10","poc_ogpm_eps_1","eps_1","1.008345079421997"
"0.05","5003","20","poc_ogpm_eps_1","eps_1","0.9104448795318604"
"0.05","5003","30","poc_ogpm_eps_1","eps_1","1.0561062932014464"
"0.05","5003","40","poc_ogpm_eps_1","eps_1","2.4776449680328367"
"0.05","5003","50","poc_ogpm_eps_1","eps_1","2.225587034225464"
"0.05","5003","60","poc_ogpm_eps_1","eps_1","2.558824348449707"
"0.05","5003","70","poc_ogpm_eps_1","eps_1","2.477616310119629"
"0.05","5003","80","poc_ogpm_eps_1","eps_1","2.172153282165527"
"0.05","5003","90","poc_ogpm_eps_1","eps_1","2.291118860244751"
"0.05","5003","100","poc_ogpm_eps_1","eps_1","2.296754837036133"
"0.05","5003","110","poc_ogpm_eps_1","eps_1","2.1109066009521484"
"0.05","5003","120","poc_ogpm_eps_1","eps_1","2.311107063293457"
"0.05","5003","130","poc_ogpm_eps_1","eps_1","2.4112730026245117"
"0.05","5003","140","poc_ogpm_eps_1","eps_1","2.3695247650146483"
"0.05","5003","150","poc_ogpm_eps_1","eps_1","2.2573423862457274"
"0.05","5003","160","poc_ogpm_eps_1","eps_1","2.356912612915039"
"0.05","5003","170","poc_ogpm_eps_1","eps_1","2.268292760848999"
"0.05","5003","180","poc_ogpm_eps_1","eps_1","2.2993239402770995"
"0.05","5003","190","poc_ogpm_eps_1","eps_1","2.265732765197754"
"0.05","5003","199","poc_ogpm_eps_1","eps_1","2.021030902862549"
"0.05","5003","0","oort_official_ogpm_eps_1","eps_1","1.0282482147216796"
"0.05","5003","10","oort_official_ogpm_eps_1","eps_1","1.008345079421997"
"0.05","5003","20","oort_official_ogpm_eps_1","eps_1","0.9104448795318604"
"0.05","5003","30","oort_official_ogpm_eps_1","eps_1","1.092726755142212"
"0.05","5003","40","oort_official_ogpm_eps_1","eps_1","2.614817428588867"
"0.05","5003","50","oort_official_ogpm_eps_1","eps_1","2.2947134494781496"
"0.05","5003","60","oort_official_ogpm_eps_1","eps_1","2.3762115955352785"
"0.05","5003","70","oort_official_ogpm_eps_1","eps_1","2.609752559661865"
"0.05","5003","80","oort_official_ogpm_eps_1","eps_1","2.333924746513367"
"0.05","5003","90","oort_official_ogpm_eps_1","eps_1","2.3544034481048586"
"0.05","5003","100","oort_official_ogpm_eps_1","eps_1","2.3968058586120606"
"0.05","5003","110","oort_official_ogpm_eps_1","eps_1","2.256171226501465"
"0.05","5003","120","oort_official_ogpm_eps_1","eps_1","2.4498807430267333"
"0.05","5003","130","oort_official_ogpm_eps_1","eps_1","2.3719707489013673"
"0.05","5003","140","oort_official_ogpm_eps_1","eps_1","2.529100799560547"
"0.05","5003","150","oort_official_ogpm_eps_1","eps_1","2.5255445003509522"
"0.05","5003","160","oort_official_ogpm_eps_1","eps_1","2.4842041969299316"
"0.05","5003","170","oort_official_ogpm_eps_1","eps_1","2.702928638458252"
"0.05","5003","180","oort_official_ogpm_eps_1","eps_1","2.640341281890869"
"0.05","5003","190","oort_official_ogpm_eps_1","eps_1","2.6289846420288088"
"0.05","5003","199","oort_official_ogpm_eps_1","eps_1","2.4497375965118406"
"0.05","5003","0","hics2024_source_adapted_ogpm_eps_1","eps_1","1.0282482147216796"
"0.05","5003","10","hics2024_source_adapted_ogpm_eps_1","eps_1","1.008345079421997"
"0.05","5003","20","hics2024_source_adapted_ogpm_eps_1","eps_1","0.9104448795318604"
"0.05","5003","30","hics2024_source_adapted_ogpm_eps_1","eps_1","1.0763419151306153"
"0.05","5003","40","hics2024_source_adapted_ogpm_eps_1","eps_1","2.4572484493255615"
