"changed_fraction","seed","t","policy","epsilon","changed_loss"
"0.05","5001","120","oort_official_ogpm_eps_1","eps_1","5.972013854980469"
"0.05","5001","130","oort_official_ogpm_eps_1","eps_1","6.051632690429687"
"0.05","5001","140","oort_official_ogpm_eps_1","eps_1","6.192190551757813"
"0.05","5001","150","oort_official_ogpm_eps_1","eps_1","5.528829193115234"
"0.05","5001","160","oort_official_ogpm_eps_1","eps_1","6.064567565917969"
"0.05","5001","170","oort_official_ogpm_eps_1","eps_1","6.0280616760253904"
"0.05","5001","180","oort_official_ogpm_eps_1","eps_1","6.186976623535156"
"0.05","5001","190","oort_official_ogpm_eps_1","eps_1","6.114175415039062"
"0.05","5001","199","oort_official_ogpm_eps_1","eps_1","6.561818695068359"
"0.05","5001","0","hics2024_source_adapted_ogpm_eps_1","eps_1","1.6173725128173828"
"0.05","5001","10","hics2024_source_adapted_ogpm_eps_1","eps_1","1.4677679061889648"
"0.05","5001","20","hics2024_source_adapted_ogpm_eps_1","eps_1","1.5353788375854491"
"0.05","5001","30","hics2024_source_adapted_ogpm_eps_1","eps_1","1.8723031044006349"
"0.05","5001","40","hics2024_source_adapted_ogpm_eps_1","eps_1","6.6203460693359375"
"0.05","5001","50","hics2024_source_adapted_ogpm_eps_1","eps_1","7.038143920898437"
"0.05","5001","60","hics2024_source_adapted_ogpm_eps_1","eps_1","6.711683654785157"
"0.05","5001","70","hics2024_source_adapted_ogpm_eps_1","eps_1","7.186038208007813"
"0.05","5001","80","hics2024_source_adapted_ogpm_eps_1","eps_1","7.248074340820312"
"0.05","5001","90","hics2024_source_adapted_ogpm_eps_1","eps_1","6.712445068359375"
"0.05","5001","100","hics2024_source_adapted_ogpm_eps_1","eps_1","6.691258239746094"
"0.05","5001","110","hics2024_source_adapted_ogpm_eps_1","eps_1","6.687762451171875"
"0.05","5001","120","hics2024_source_adapted_ogpm_eps_1","eps_1","7.152057647705078"
"0.05","5001","130","hics2024_source_adapted_ogpm_eps_1","eps_1","6.867123413085937"
"0.05","5001","140","hics2024_source_adapted_ogpm_eps_1","eps_1","6.358424377441406"
"0.05","5001","150","hics2024_source_adapted_ogpm_eps_1","eps_1","6.033680725097656"
"0.05","5001","160","hics2024_source_adapted_ogpm_eps_1","eps_1","6.747959136962891"
"0.05","5001","170","hics2024_source_adapted_ogpm_eps_1","eps_1","6.73707275390625"
"0.05","5001","180","hics2024_source_adapted_ogpm_eps_1","eps_1","6.691421127319336"
"0.05","5001","190","hics2024_source_adapted_ogpm_eps_1","eps_1","6.741339111328125"
"0.05","5001","199","hics2024_source_adapted_ogpm_eps_1","eps_1","6.769602966308594"
"0.05","5001","0","fedgcs2024_source_adapted_ogpm_eps_1","eps_1","1.6173725128173828"
"0.05","5001","10","fedgcs2024_source_adapted_ogpm_eps_1","eps_1","1.4677679061889648"
"0.05","5001","20","fedgcs2024_source_adapted_ogpm_eps_1","eps_1","1.5353788375854491"
"0.05","5001","30","fedgcs2024_source_adapted_ogpm_eps_1","eps_1","1.9479659080505372"
"0.05","5001","40","fedgcs2024_source_adapted_ogpm_eps_1","eps_1","6.830545043945312"
"0.05","5001","50","fedgcs2024_source_adapted_ogpm_eps_1","eps_1","7.076943969726562"
"0.05","5001","60","fedgcs2024_source_adapted_ogpm_eps_1","eps_1","6.754490661621094"
"0.05","5001","70","fedgcs2024_source_adapted_ogpm_eps_1","eps_1","7.311940765380859"
"0.05","5001","80","fedgcs2024_source_adapted_ogpm_eps_1","eps_1","7.359033203125"
"0.05","5001","90","fedgcs2024_source_adapted_ogpm_eps_1","eps_1","6.784994506835938"
"0.05","5001","100","fedgcs2024_source_adapted_ogpm_eps_1","eps_1","6.529086303710938"
"0.05","5001","110","fedgcs2024_source_adapted_ogpm_eps_1","eps_1","6.977532958984375"
"0.05","5001","120","fedgcs2024_source_adapted_ogpm_eps_1","eps_1","7.257163238525391"
"0.05","5001","130","fedgcs2024_source_adapted_ogpm_eps_1","eps_1","6.881536865234375"
"0.05","5001","140","fedgcs2024_source_adapted_ogpm_eps_1","eps_1","6.560273742675781"
"0.05","5001","150","fedgcs2024_source_adapted_ogpm_eps_1","eps_1","6.634529876708984"
"0.05","5001","160","fedgcs2024_source_adapted_ogpm_eps_1","eps_1","6.903635406494141"
"0.05","5001","170","fedgcs2024_source_adapted_ogpm_eps_1","eps_1","6.780141448974609"
"0.05","5001","180","fedgcs2024_source_adapted_ogpm_eps_1","eps_1","6.670320129394531"
"0.05","5001","190","fedgcs2024_source_adapted_ogpm_eps_1","eps_1","6.315151977539062"
"0.05","5001","199","fedgcs2024_source_adapted_ogpm_eps_1","eps_1","6.787069702148438"
"0.05","5001","0","mcglr_top2_ogpm_eps_1","eps_1","1.6173725128173828"
"0.05","5001","10","mcglr_top2_ogpm_eps_1","eps_1","1.4677679061889648"
"0.05","5001","20","mcglr_top2_ogpm_eps_1","eps_1","1.5353788375854491"
"0.05","5001","30","mcglr_top2_ogpm_eps_1","eps_1","2.0170421600341797"
"0.05","5001","40","mcglr_top2_ogpm_eps_1","eps_1","5.970590209960937"
"0.05","5001","50","mcglr_top2_ogpm_eps_1","eps_1","4.744580078125"
"0.05","5001","60","mcglr_top2_ogpm_eps_1","eps_1","4.228189086914062"
"0.05","5001","70","mcglr_top2_ogpm_eps_1","eps_1","4.305059814453125"
"0.05","5001","80","mcglr_top2_ogpm_eps_1","eps_1","4.162142944335938"
"0.05","5001","90","mcglr_top2_ogpm_eps_1","eps_1","3.4974349975585937"
"0.05","5001","100","mcglr_top2_ogpm_eps_1","eps_1","3.2989776611328123"
"0.05","5001","110","mcglr_top2_ogpm_eps_1","eps_1","3.3333770751953127"
"0.05","5001","120","mcglr_top2_ogpm_eps_1","eps_1","3.1916656494140625"
"0.05","5001","130","mcglr_top2_ogpm_eps_1","eps_1","2.9406890869140625"
"0.05","5001","140","mcglr_top2_ogpm_eps_1","eps_1","2.992265319824219"
"0.05","5001","150","mcglr_top2_ogpm_eps_1","eps_1","2.9045028686523438"
"0.05","5001","160","mcglr_top2_ogpm_eps_1","eps_1","3.2048614501953123"
"0.05","5001","170","mcglr_top2_ogpm_eps_1","eps_1","2.5602935791015624"
"0.05","5001","180","mcglr_top2_ogpm_eps_1","eps_1","2.6698638916015627"
"0.05","5001","190","mcglr_top2_ogpm_eps_1","eps_1","2.882798767089844"
"0.05","5001","199","mcglr_top2_ogpm_eps_1","eps_1","3.2090484619140627"
"0.05","5002","0","random","none","1.3795629501342774"
"0.05","5002","10","random","none","1.2968870162963868"
"0.05","5002","20","random","none","1.256744384765625"
"0.05","5002","30","random","none","1.4217205047607422"
"0.05","5002","40","random","none","6.987544250488281"
"0.05","5002","50","random","none","7.106596374511719"
"0.05","5002","60","random","none","7.237763977050781"
"0.05","5002","70","random","none","7.310783386230469"
"0.05","5002","80","random","none","7.240448760986328"
"0.05","5002","90","random","none","7.115670776367187"
"0.05","5002","100","random","none","6.535821533203125"
"0.05","5002","110","random","none","7.311184692382812"
"0.05","5002","120","random","none","6.680381774902344"
"0.05","5002","130","random","none","7.607723999023437"
"0.05","5002","140","random","none","7.13134765625"
"0.05","5002","150","random","none","6.106813049316406"
"0.05","5002","160","random","none","6.689503479003906"
"0.05","5002","170","random","none","7.024885559082032"
"0.05","5002","180","random","none","6.772824096679687"
"0.05","5002","190","random","none","7.055316162109375"
"0.05","5002","199","random","none","6.949421691894531"
"0.05","5002","0","oracle","none","1.3795629501342774"
"0.05","5002","10","oracle","none","1.2968870162963868"
"0.05","5002","20","oracle","none","1.256744384765625"
"0.05","5002","30","oracle","none","1.2654890060424804"
"0.05","5002","40","oracle","none","4.0286712646484375"
"0.05","5002","50","oracle","none","3.249958801269531"
"0.05","5002","60","oracle","none","2.96536865234375"
"0.05","5002","70","oracle","none","2.64615478515625"
"0.05","5002","80","oracle","none","2.6420051574707033"
"0.05","5002","90","oracle","none","2.4386886596679687"
"0.05","5002","100","oracle","none","2.27093505859375"
"0.05","5002","110","oracle","none","2.241256332397461"
"0.05","5002","120","oracle","none","2.218675994873047"
"0.05","5002","130","oracle","none","2.1937618255615234"
"0.05","5002","140","oracle","none","2.203317642211914"
"0.05","5002","150","oracle","none","2.0288692474365235"
"0.05","5002","160","oracle","none","1.916064453125"
"0.05","5002","170","oracle","none","1.8722942352294922"
"0.05","5002","180","oracle","none","1.8158763885498046"
"0.05","5002","190","oracle","none","1.6952680587768554"
"0.05","5002","199","oracle","none","1.9192827224731446"
"0.05","5002","0","poc_ogpm_eps_1","eps_1","1.3795629501342774"
"0.05","5002","10","poc_ogpm_eps_1","eps_1","1.2968870162963868"
"0.05","5002","20","poc_ogpm_eps_1","eps_1","1.256744384765625"
"0.05","5002","30","poc_ogpm_eps_1","eps_1","1.3014461517333984"
"0.05","5002","40","poc_ogpm_eps_1","eps_1","7.134063720703125"
"0.05","5002","50","poc_ogpm_eps_1","eps_1","6.830842590332031"
"0.05","5002","60","poc_ogpm_eps_1","eps_1","6.788838195800781"
"0.05","5002","70","poc_ogpm_eps_1","eps_1","6.720013427734375"
"0.05","5002","80","poc_ogpm_eps_1","eps_1","6.660498046875"
"0.05","5002","90","poc_ogpm_eps_1","eps_1","6.903593444824219"
"0.05","5002","100","poc_ogpm_eps_1","eps_1","6.249066162109375"
"0.05","5002","110","poc_ogpm_eps_1","eps_1","6.397735595703125"
"0.05","5002","120","poc_ogpm_eps_1","eps_1","6.850282287597656"
"0.05","5002","130","poc_ogpm_eps_1","eps_1","6.695037841796875"
"0.05","5002","140","poc_ogpm_eps_1","eps_1","6.658621215820313"
"0.05","5002","150","poc_ogpm_eps_1","eps_1","6.124052429199219"
"0.05","5002","160","poc_ogpm_eps_1","eps_1","6.524339294433593"
"0.05","5002","170","poc_ogpm_eps_1","eps_1","6.471272277832031"
"0.05","5002","180","poc_ogpm_eps_1","eps_1","6.236988830566406"
"0.05","5002","190","poc_ogpm_eps_1","eps_1","6.28583984375"
"0.05","5002","199","poc_ogpm_eps_1","eps_1","6.375605773925781"
"0.05","5002","0","oort_official_ogpm_eps_1","eps_1","1.3795629501342774"
"0.05","5002","10","oort_official_ogpm_eps_1","eps_1","1.2968870162963868"
"0.05","5002","20","oort_official_ogpm_eps_1","eps_1","1.256744384765625"
"0.05","5002","30","oort_official_ogpm_eps_1","eps_1","1.4229225158691405"
"0.05","5002","40","oort_official_ogpm_eps_1","eps_1","7.010662841796875"
"0.05","5002","50","oort_official_ogpm_eps_1","eps_1","7.105419921875"
"0.05","5002","60","oort_official_ogpm_eps_1","eps_1","7.4708740234375"
"0.05","5002","70","oort_official_ogpm_eps_1","eps_1","7.094035339355469"
"0.05","5002","80","oort_official_ogpm_eps_1","eps_1","7.23895263671875"
"0.05","5002","90","oort_official_ogpm_eps_1","eps_1","6.933299255371094"
"0.05","5002","100","oort_official_ogpm_eps_1","eps_1","6.797364807128906"
"0.05","5002","110","oort_official_ogpm_eps_1","eps_1","6.827392578125"
"0.05","5002","120","oort_official_ogpm_eps_1","eps_1","6.700289916992188"
"0.05","5002","130","oort_official_ogpm_eps_1","eps_1","6.7187255859375"
"0.05","5002","140","oort_official_ogpm_eps_1","eps_1","6.531892395019531"
"0.05","5002","150","oort_official_ogpm_eps_1","eps_1","5.8722686767578125"
"0.05","5002","160","oort_official_ogpm_eps_1","eps_1","6.442372131347656"
"0.05","5002","170","oort_official_ogpm_eps_1","eps_1","6.40006103515625"
"0.05","5002","180","oort_official_ogpm_eps_1","eps_1","6.245957946777343"
"0.05","5002","190","oort_official_ogpm_eps_1","eps_1","6.150732421875"
"0.05","5002","199","oort_official_ogpm_eps_1","eps_1","6.119847106933594"
"0.05","5002","0","hics2024_source_adapted_ogpm_eps_1","eps_1","1.3795629501342774"
"0.05","5002","10","hics2024_source_adapted_ogpm_eps_1","eps_1","1.2968870162963868"
"0.05","5002","20","hics2024_source_adapted_ogpm_eps_1","eps_1","1.256744384765625"
"0.05","5002","30","hics2024_source_adapted_ogpm_eps_1","eps_1","1.3024425506591797"
"0.05","5002","40","hics2024_source_adapted_ogpm_eps_1","eps_1","7.216377258300781"
"0.05","5002","50","hics2024_source_adapted_ogpm_eps_1","eps_1","7.210298919677735"
"0.05","5002","60","hics2024_source_adapted_ogpm_eps_1","eps_1","7.559010314941406"
"0.05","5002","70","hics2024_source_adapted_ogpm_eps_1","eps_1","7.13424072265625"
"0.05","5002","80","hics2024_source_adapted_ogpm_eps_1","eps_1","7.702388000488281"
"0.05","5002","90","hics2024_source_adapted_ogpm_eps_1","eps_1","7.545095062255859"
"0.05","5002","100","hics2024_source_adapted_ogpm_eps_1","eps_1","6.963006591796875"
"0.05","5002","110","hics2024_source_adapted_ogpm_eps_1","eps_1","7.649331665039062"
"0.05","5002","120","hics2024_source_adapted_ogpm_eps_1","eps_1","7.424527740478515"
"0.05","5002","130","hics2024_source_adapted_ogpm_eps_1","eps_1","7.930338287353516"
"0.05","5002","140","hics2024_source_adapted_ogpm_eps_1","eps_1","7.835538482666015"
"0.05","5002","150","hics2024_source_adapted_ogpm_eps_1","eps_1","7.199303436279297"
"0.05","5002","160","hics2024_source_adapted_ogpm_eps_1","eps_1","7.808675384521484"
"0.05","5002","170","hics2024_source_adapted_ogpm_eps_1","eps_1","7.877485656738282"
"0.05","5002","180","hics2024_source_adapted_ogpm_eps_1","eps_1","7.775483703613281"
"0.05","5002","190","hics2024_source_adapted_ogpm_eps_1","eps_1","8.228005981445312"
"0.05","5002","199","hics2024_source_adapted_ogpm_eps_1","eps_1","7.926790618896485"
"0.05","5002","0","fedgcs2024_source_adapted_ogpm_eps_1","eps_1","1.3795629501342774"
"0.05","5002","10","fedgcs2024_source_adapted_ogpm_eps_1","eps_1","1.2968870162963868"
"0.05","5002","20","fedgcs2024_source_adapted_ogpm_eps_1","eps_1","1.256744384765625"
"0.05","5002","30","fedgcs2024_source_adapted_ogpm_eps_1","eps_1","1.3662322998046874"
"0.05","5002","40","fedgcs2024_source_adapted_ogpm_eps_1","eps_1","7.268412780761719"
"0.05","5002","50","fedgcs2024_source_adapted_ogpm_eps_1","eps_1","7.097978210449218"
"0.05","5002","60","fedgcs2024_source_adapted_ogpm_eps_1","eps_1","7.319406127929687"
"0.05","5002","70","fedgcs2024_source_adapted_ogpm_eps_1","eps_1","7.265754699707031"
"0.05","5002","80","fedgcs2024_source_adapted_ogpm_eps_1","eps_1","7.30111083984375"
"0.05","5002","90","fedgcs2024_source_adapted_ogpm_eps_1","eps_1","7.069029235839844"
"0.05","5002","100","fedgcs2024_source_adapted_ogpm_eps_1","eps_1","6.647531127929687"
"0.05","5002","110","fedgcs2024_source_adapted_ogpm_eps_1","eps_1","7.070077514648437"
"0.05","5002","120","fedgcs2024_source_adapted_ogpm_eps_1","eps_1","6.926690673828125"
"0.05","5002","130","fedgcs2024_source_adapted_ogpm_eps_1","eps_1","7.564561462402343"
"0.05","5002","140","fedgcs2024_source_adapted_ogpm_eps_1","eps_1","7.36617431640625"
"0.05","5002","150","fedgcs2024_source_adapted_ogpm_eps_1","eps_1","6.565159606933594"
"0.05","5002","160","fedgcs2024_source_adapted_ogpm_eps_1","eps_1","7.063784790039063"
"0.05","5002","170","fedgcs2024_source_adapted_ogpm_eps_1","eps_1","7.016207122802735"
"0.05","5002","180","fedgcs2024_source_adapted_ogpm_eps_1","eps_1","7.3342529296875"
"0.05","5002","190","fedgcs2024_source_adapted_ogpm_eps_1","eps_1","7.139353942871094"
"0.05","5002","199","fedgcs2024_source_adapted_ogpm_eps_1","eps_1","6.9970344543457035"
"0.05","5002","0","mcglr_top2_ogpm_eps_1","eps_1","1.3795629501342774"
"0.05","5002","10","mcglr_top2_ogpm_eps_1","eps_1","1.2968870162963868"
"0.05","5002","20","mcglr_top2_ogpm_eps_1","eps_1","1.256744384765625"
"0.05","5002","30","mcglr_top2_ogpm_eps_1","eps_1","1.2864545822143554"
"0.05","5002","40","mcglr_top2_ogpm_eps_1","eps_1","5.698393249511719"
"0.05","5002","50","mcglr_top2_ogpm_eps_1","eps_1","3.7067474365234374"
"0.05","5002","60","mcglr_top2_ogpm_eps_1","eps_1","3.4497695922851563"
"0.05","5002","70","mcglr_top2_ogpm_eps_1","eps_1","3.5514801025390623"
"0.05","5002","80","mcglr_top2_ogpm_eps_1","eps_1","4.376177978515625"
"0.05","5002","90","mcglr_top2_ogpm_eps_1","eps_1","4.194927978515625"
"0.05","5002","100","mcglr_top2_ogpm_eps_1","eps_1","3.49193115234375"
"0.05","5002","110","mcglr_top2_ogpm_eps_1","eps_1","3.097004699707031"
"0.05","5002","120","mcglr_top2_ogpm_eps_1","eps_1","3.21192626953125"
"0.05","5002","130","mcglr_top2_ogpm_eps_1","eps_1","3.293629455566406"
"0.05","5002","140","mcglr_top2_ogpm_eps_1","eps_1","3.1038742065429688"
"0.05","5002","150","mcglr_top2_ogpm_eps_1","eps_1","2.715892028808594"
"0.05","5002","160","mcglr_top2_ogpm_eps_1","eps_1","2.7114532470703123"
"0.05","5002","170","mcglr_top2_ogpm_eps_1","eps_1","2.720631408691406"
"0.05","5002","180","mcglr_top2_ogpm_eps_1","eps_1","2.7249664306640624"
"0.05","5002","190","mcglr_top2_ogpm_eps_1","eps_1","2.5840179443359377"
"0.05","5002","199","mcglr_top2_ogpm_eps_1","eps_1","2.714466094970703"
"0.05","5003","0","random","none","1.3227426528930664"
"0.05","5003","10","random","none","1.2904382705688477"
"0.05","5003","20","random","none","1.3635128021240235"
"0.05","5003","30","random","none","2.1288335800170897"
"0.05","5003","40","random","none","7.247933959960937"
"0.05","5003","50","random","none","6.9176513671875"
"0.05","5003","60","random","none","7.020570373535156"
"0.05","5003","70","random","none","7.355160522460937"
"0.05","5003","80","random","none","7.217254638671875"
"0.05","5003","90","random","none","6.964608764648437"
"0.05","5003","100","random","none","7.282376098632812"
"0.05","5003","110","random","none","7.168284606933594"
"0.05","5003","120","random","none","7.076513671875"
"0.05","5003","130","random","none","6.994358825683594"
"0.05","5003","140","random","none","6.789347839355469"
"0.05","5003","150","random","none","7.028875732421875"
"0.05","5003","160","random","none","7.3232666015625"
"0.05","5003","170","random","none","6.716583251953125"
"0.05","5003","180","random","none","7.004390716552734"
"0.05","5003","190","random","none","7.253048706054687"
"0.05","5003","199","random","none","7.030174255371094"
"0.05","5003","0","oracle","none","1.3227426528930664"
"0.05","5003","10","oracle","none","1.2904382705688477"
"0.05","5003","20","oracle","none","1.3635128021240235"
"0.05","5003","30","oracle","none","2.071664810180664"
"0.05","5003","40","oracle","none","3.9820587158203127"
"0.05","5003","50","oracle","none","3.38045654296875"
"0.05","5003","60","oracle","none","3.0153564453125"
"0.05","5003","70","oracle","none","2.8209266662597656"
"0.05","5003","80","oracle","none","2.706931304931641"
"0.05","5003","90","oracle","none","2.479418182373047"
"0.05","5003","100","oracle","none","2.3776779174804688"
"0.05","5003","110","oracle","none","2.3650062561035154"
"0.05","5003","120","oracle","none","2.2097236633300783"
"0.05","5003","130","oracle","none","2.170696258544922"
"0.05","5003","140","oracle","none","2.1418956756591796"
"0.05","5003","150","oracle","none","1.9783935546875"
"0.05","5003","160","oracle","none","1.8928672790527343"
"0.05","5003","170","oracle","none","2.0318260192871094"
"0.05","5003","180","oracle","none","1.879753875732422"
"0.05","5003","190","oracle","none","1.8343669891357421"
"0.05","5003","199","oracle","none","1.7470603942871095"
"0.05","5003","0","poc_ogpm_eps_1","eps_1","1.3227426528930664"
"0.05","5003","10","poc_ogpm_eps_1","eps_1","1.2904382705688477"
"0.05","5003","20","poc_ogpm_eps_1","eps_1","1.3635128021240235"
"0.05","5003","30","poc_ogpm_eps_1","eps_1","2.0095558166503906"
"0.05","5003","40","poc_ogpm_eps_1","eps_1","7.054151916503907"
"0.05","5003","50","poc_ogpm_eps_1","eps_1","6.9390869140625"
"0.05","5003","60","poc_ogpm_eps_1","eps_1","6.846810913085937"
"0.05","5003","70","poc_ogpm_eps_1","eps_1","7.030500793457032"
"0.05","5003","80","poc_ogpm_eps_1","eps_1","7.0462799072265625"
"0.05","5003","90","poc_ogpm_eps_1","eps_1","6.741390991210937"
"0.05","5003","100","poc_ogpm_eps_1","eps_1","6.948507690429688"
"0.05","5003","110","poc_ogpm_eps_1","eps_1","6.81890869140625"
"0.05","5003","120","poc_ogpm_eps_1","eps_1","6.617282104492188"
"0.05","5003","130","poc_ogpm_eps_1","eps_1","6.802546691894531"
"0.05","5003","140","poc_ogpm_eps_1","eps_1","6.316401672363281"
"0.05","5003","150","poc_ogpm_eps_1","eps_1","6.5691650390625"
"0.05","5003","160","poc_ogpm_eps_1","eps_1","6.709567260742188"
"0.05","5003","170","poc_ogpm_eps_1","eps_1","6.2965240478515625"
"0.05","5003","180","poc_ogpm_eps_1","eps_1","6.316827392578125"
"0.05","5003","190","poc_ogpm_eps_1","eps_1","6.533486938476562"
"0.05","5003","199","poc_ogpm_eps_1","eps_1","6.529951477050782"
"0.05","5003","0","oort_official_ogpm_eps_1","eps_1","1.3227426528930664"
"0.05","5003","10","oort_official_ogpm_eps_1","eps_1","1.2904382705688477"
"0.05","5003","20","oort_official_ogpm_eps_1","eps_1","1.3635128021240235"
"0.05","5003","30","oort_official_ogpm_eps_1","eps_1","2.1331707000732423"
"0.05","5003","40","oort_official_ogpm_eps_1","eps_1","7.256207275390625"
"0.05","5003","50","oort_official_ogpm_eps_1","eps_1","6.947824096679687"
"0.05","5003","60","oort_official_ogpm_eps_1","eps_1","7.1917236328125"
"0.05","5003","70","oort_official_ogpm_eps_1","eps_1","7.527488708496094"
"0.05","5003","80","oort_official_ogpm_eps_1","eps_1","7.368466186523437"
"0.05","5003","90","oort_official_ogpm_eps_1","eps_1","6.755087280273438"
"0.05","5003","100","oort_official_ogpm_eps_1","eps_1","7.335505676269531"
"0.05","5003","110","oort_official_ogpm_eps_1","eps_1","6.647988891601562"
"0.05","5003","120","oort_official_ogpm_eps_1","eps_1","6.979937744140625"
"0.05","5003","130","oort_official_ogpm_eps_1","eps_1","6.919581604003906"
"0.05","5003","140","oort_official_ogpm_eps_1","eps_1","6.656057739257813"
"0.05","5003","150","oort_official_ogpm_eps_1","eps_1","6.7624969482421875"
"0.05","5003","160","oort_official_ogpm_eps_1","eps_1","6.9060821533203125"
"0.05","5003","170","oort_official_ogpm_eps_1","eps_1","6.8063720703125"
"0.05","5003","180","oort_official_ogpm_eps_1","eps_1","7.111863708496093"
"0.05","5003","190","oort_official_ogpm_eps_1","eps_1","6.654989624023438"
"0.05","5003","199","oort_official_ogpm_eps_1","eps_1","6.973330688476563"
"0.05","5003","0","hics2024_source_adapted_ogpm_eps_1","eps_1","1.3227426528930664"
"0.05","5003","10","hics2024_source_adapted_ogpm_eps_1","eps_1","1.2904382705688477"
"0.05","5003","20","hics2024_source_adapted_ogpm_eps_1","eps_1","1.3635128021240235"
"0.05","5003","30","hics2024_source_adapted_ogpm_eps_1","eps_1","2.0711334228515623"
"0.05","5003","40","hics2024_source_adapted_ogpm_eps_1","eps_1","7.401953125"
"0.05","5003","50","hics2024_source_adapted_ogpm_eps_1","eps_1","7.236819458007813"
"0.05","5003","60","hics2024_source_adapted_ogpm_eps_1","eps_1","7.080638122558594"
