"changed_fraction","seed","t","policy","epsilon","changed_loss"
"0.05","5002","130","feroma2026_calibrated_profile_ogpm_ema_eps_1","eps_1","3.8898155212402346"
"0.05","5002","140","feroma2026_calibrated_profile_ogpm_ema_eps_1","eps_1","3.750881576538086"
"0.05","5002","150","feroma2026_calibrated_profile_ogpm_ema_eps_1","eps_1","3.9532684326171874"
"0.05","5002","160","feroma2026_calibrated_profile_ogpm_ema_eps_1","eps_1","3.671298789978027"
"0.05","5002","170","feroma2026_calibrated_profile_ogpm_ema_eps_1","eps_1","3.8650074005126953"
"0.05","5002","180","feroma2026_calibrated_profile_ogpm_ema_eps_1","eps_1","3.768962097167969"
"0.05","5002","190","feroma2026_calibrated_profile_ogpm_ema_eps_1","eps_1","3.7044960021972657"
"0.05","5002","199","feroma2026_calibrated_profile_ogpm_ema_eps_1","eps_1","3.7215129852294924"
"0.05","5003","0","adaptive_osmd2025_nativegrad_ogpm_eps_1","eps_1","2.7568936347961426"
"0.05","5003","10","adaptive_osmd2025_nativegrad_ogpm_eps_1","eps_1","2.7810144424438477"
"0.05","5003","20","adaptive_osmd2025_nativegrad_ogpm_eps_1","eps_1","2.7502647399902345"
"0.05","5003","30","adaptive_osmd2025_nativegrad_ogpm_eps_1","eps_1","2.9027383804321287"
"0.05","5003","40","adaptive_osmd2025_nativegrad_ogpm_eps_1","eps_1","4.122288703918457"
"0.05","5003","50","adaptive_osmd2025_nativegrad_ogpm_eps_1","eps_1","3.8910497665405273"
"0.05","5003","60","adaptive_osmd2025_nativegrad_ogpm_eps_1","eps_1","4.051320123672485"
"0.05","5003","70","adaptive_osmd2025_nativegrad_ogpm_eps_1","eps_1","3.801819658279419"
"0.05","5003","80","adaptive_osmd2025_nativegrad_ogpm_eps_1","eps_1","4.000057077407837"
"0.05","5003","90","adaptive_osmd2025_nativegrad_ogpm_eps_1","eps_1","3.7871814727783204"
"0.05","5003","100","adaptive_osmd2025_nativegrad_ogpm_eps_1","eps_1","3.9216285705566407"
"0.05","5003","110","adaptive_osmd2025_nativegrad_ogpm_eps_1","eps_1","3.977625274658203"
"0.05","5003","120","adaptive_osmd2025_nativegrad_ogpm_eps_1","eps_1","3.878544235229492"
"0.05","5003","130","adaptive_osmd2025_nativegrad_ogpm_eps_1","eps_1","3.7291946411132812"
"0.05","5003","140","adaptive_osmd2025_nativegrad_ogpm_eps_1","eps_1","3.6654151916503905"
"0.05","5003","150","adaptive_osmd2025_nativegrad_ogpm_eps_1","eps_1","3.646968460083008"
"0.05","5003","160","adaptive_osmd2025_nativegrad_ogpm_eps_1","eps_1","3.8585447311401366"
"0.05","5003","170","adaptive_osmd2025_nativegrad_ogpm_eps_1","eps_1","3.932051086425781"
"0.05","5003","180","adaptive_osmd2025_nativegrad_ogpm_eps_1","eps_1","3.7907909393310546"
"0.05","5003","190","adaptive_osmd2025_nativegrad_ogpm_eps_1","eps_1","3.8066444396972656"
"0.05","5003","199","adaptive_osmd2025_nativegrad_ogpm_eps_1","eps_1","3.838933563232422"
"0.05","5003","0","feroma2026_calibrated_profile_ogpm_ema_eps_1","eps_1","2.7568936347961426"
"0.05","5003","10","feroma2026_calibrated_profile_ogpm_ema_eps_1","eps_1","2.7810144424438477"
"0.05","5003","20","feroma2026_calibrated_profile_ogpm_ema_eps_1","eps_1","2.7502647399902345"
"0.05","5003","30","feroma2026_calibrated_profile_ogpm_ema_eps_1","eps_1","2.901706314086914"
"0.05","5003","40","feroma2026_calibrated_profile_ogpm_ema_eps_1","eps_1","4.2040557861328125"
"0.05","5003","50","feroma2026_calibrated_profile_ogpm_ema_eps_1","eps_1","4.012790298461914"
"0.05","5003","60","feroma2026_calibrated_profile_ogpm_ema_eps_1","eps_1","4.056565666198731"
"0.05","5003","70","feroma2026_calibrated_profile_ogpm_ema_eps_1","eps_1","3.9257184982299806"
"0.05","5003","80","feroma2026_calibrated_profile_ogpm_ema_eps_1","eps_1","4.079776191711426"
"0.05","5003","90","feroma2026_calibrated_profile_ogpm_ema_eps_1","eps_1","3.739975357055664"
"0.05","5003","100","feroma2026_calibrated_profile_ogpm_ema_eps_1","eps_1","3.8070068359375"
"0.05","5003","110","feroma2026_calibrated_profile_ogpm_ema_eps_1","eps_1","3.9553260803222656"
"0.05","5003","120","feroma2026_calibrated_profile_ogpm_ema_eps_1","eps_1","3.893506145477295"
"0.05","5003","130","feroma2026_calibrated_profile_ogpm_ema_eps_1","eps_1","3.6420219421386717"
"0.05","5003","140","feroma2026_calibrated_profile_ogpm_ema_eps_1","eps_1","3.663818359375"
"0.05","5003","150","feroma2026_calibrated_profile_ogpm_ema_eps_1","eps_1","3.544027233123779"
"0.05","5003","160","feroma2026_calibrated_profile_ogpm_ema_eps_1","eps_1","3.646994876861572"
"0.05","5003","170","feroma2026_calibrated_profile_ogpm_ema_eps_1","eps_1","3.7041534423828124"
"0.05","5003","180","feroma2026_calibrated_profile_ogpm_ema_eps_1","eps_1","3.61755313873291"
"0.05","5003","190","feroma2026_calibrated_profile_ogpm_ema_eps_1","eps_1","3.6719196319580076"
"0.05","5003","199","feroma2026_calibrated_profile_ogpm_ema_eps_1","eps_1","3.771018218994141"
"0.05","5004","0","adaptive_osmd2025_nativegrad_ogpm_eps_1","eps_1","2.8118215560913087"
"0.05","5004","10","adaptive_osmd2025_nativegrad_ogpm_eps_1","eps_1","2.6744117736816406"
"0.05","5004","20","adaptive_osmd2025_nativegrad_ogpm_eps_1","eps_1","2.7377394676208495"
"0.05","5004","30","adaptive_osmd2025_nativegrad_ogpm_eps_1","eps_1","2.716905975341797"
"0.05","5004","40","adaptive_osmd2025_nativegrad_ogpm_eps_1","eps_1","3.7390487670898436"
"0.05","5004","50","adaptive_osmd2025_nativegrad_ogpm_eps_1","eps_1","3.755390930175781"
"0.05","5004","60","adaptive_osmd2025_nativegrad_ogpm_eps_1","eps_1","4.060522556304932"
"0.05","5004","70","adaptive_osmd2025_nativegrad_ogpm_eps_1","eps_1","3.894354248046875"
"0.05","5004","80","adaptive_osmd2025_nativegrad_ogpm_eps_1","eps_1","3.8629016876220703"
"0.05","5004","90","adaptive_osmd2025_nativegrad_ogpm_eps_1","eps_1","3.8875410079956056"
"0.05","5004","100","adaptive_osmd2025_nativegrad_ogpm_eps_1","eps_1","3.8038040161132813"
"0.05","5004","110","adaptive_osmd2025_nativegrad_ogpm_eps_1","eps_1","3.8652725219726562"
"0.05","5004","120","adaptive_osmd2025_nativegrad_ogpm_eps_1","eps_1","3.840239715576172"
"0.05","5004","130","adaptive_osmd2025_nativegrad_ogpm_eps_1","eps_1","4.0219879150390625"
"0.05","5004","140","adaptive_osmd2025_nativegrad_ogpm_eps_1","eps_1","3.968191719055176"
"0.05","5004","150","adaptive_osmd2025_nativegrad_ogpm_eps_1","eps_1","3.959912109375"
"0.05","5004","160","adaptive_osmd2025_nativegrad_ogpm_eps_1","eps_1","3.941320037841797"
"0.05","5004","170","adaptive_osmd2025_nativegrad_ogpm_eps_1","eps_1","3.9633421897888184"
"0.05","5004","180","adaptive_osmd2025_nativegrad_ogpm_eps_1","eps_1","3.725595474243164"
"0.05","5004","190","adaptive_osmd2025_nativegrad_ogpm_eps_1","eps_1","3.957219696044922"
"0.05","5004","199","adaptive_osmd2025_nativegrad_ogpm_eps_1","eps_1","3.767167663574219"
"0.05","5004","0","feroma2026_calibrated_profile_ogpm_ema_eps_1","eps_1","2.8118215560913087"
"0.05","5004","10","feroma2026_calibrated_profile_ogpm_ema_eps_1","eps_1","2.6744117736816406"
"0.05","5004","20","feroma2026_calibrated_profile_ogpm_ema_eps_1","eps_1","2.7377394676208495"
"0.05","5004","30","feroma2026_calibrated_profile_ogpm_ema_eps_1","eps_1","2.7068267822265626"
"0.05","5004","40","feroma2026_calibrated_profile_ogpm_ema_eps_1","eps_1","3.801990509033203"
"0.05","5004","50","feroma2026_calibrated_profile_ogpm_ema_eps_1","eps_1","3.685528564453125"
"0.05","5004","60","feroma2026_calibrated_profile_ogpm_ema_eps_1","eps_1","3.931360626220703"
"0.05","5004","70","feroma2026_calibrated_profile_ogpm_ema_eps_1","eps_1","3.796100616455078"
"0.05","5004","80","feroma2026_calibrated_profile_ogpm_ema_eps_1","eps_1","3.820069122314453"
"0.05","5004","90","feroma2026_calibrated_profile_ogpm_ema_eps_1","eps_1","3.811223602294922"
"0.05","5004","100","feroma2026_calibrated_profile_ogpm_ema_eps_1","eps_1","3.787311553955078"
"0.05","5004","110","feroma2026_calibrated_profile_ogpm_ema_eps_1","eps_1","3.830487060546875"
"0.05","5004","120","feroma2026_calibrated_profile_ogpm_ema_eps_1","eps_1","3.7410903930664063"
"0.05","5004","130","feroma2026_calibrated_profile_ogpm_ema_eps_1","eps_1","3.8465003967285156"
"0.05","5004","140","feroma2026_calibrated_profile_ogpm_ema_eps_1","eps_1","3.77252082824707"
"0.05","5004","150","feroma2026_calibrated_profile_ogpm_ema_eps_1","eps_1","3.8415504455566407"
"0.05","5004","160","feroma2026_calibrated_profile_ogpm_ema_eps_1","eps_1","3.8258010864257814"
"0.05","5004","170","feroma2026_calibrated_profile_ogpm_ema_eps_1","eps_1","3.841059684753418"
"0.05","5004","180","feroma2026_calibrated_profile_ogpm_ema_eps_1","eps_1","3.6875110626220704"
"0.05","5004","190","feroma2026_calibrated_profile_ogpm_ema_eps_1","eps_1","3.936137390136719"
"0.05","5004","199","feroma2026_calibrated_profile_ogpm_ema_eps_1","eps_1","3.7210769653320312"
"0.05","5005","0","adaptive_osmd2025_nativegrad_ogpm_eps_1","eps_1","2.904666519165039"
"0.05","5005","10","adaptive_osmd2025_nativegrad_ogpm_eps_1","eps_1","2.794516754150391"
"0.05","5005","20","adaptive_osmd2025_nativegrad_ogpm_eps_1","eps_1","2.786098098754883"
"0.05","5005","30","adaptive_osmd2025_nativegrad_ogpm_eps_1","eps_1","3.044260025024414"
"0.05","5005","40","adaptive_osmd2025_nativegrad_ogpm_eps_1","eps_1","4.067718505859375"
"0.05","5005","50","adaptive_osmd2025_nativegrad_ogpm_eps_1","eps_1","4.040187072753906"
"0.05","5005","60","adaptive_osmd2025_nativegrad_ogpm_eps_1","eps_1","3.977396011352539"
"0.05","5005","70","adaptive_osmd2025_nativegrad_ogpm_eps_1","eps_1","3.8878860473632812"
"0.05","5005","80","adaptive_osmd2025_nativegrad_ogpm_eps_1","eps_1","3.7027214050292967"
"0.05","5005","90","adaptive_osmd2025_nativegrad_ogpm_eps_1","eps_1","3.6746444702148438"
"0.05","5005","100","adaptive_osmd2025_nativegrad_ogpm_eps_1","eps_1","3.6935047149658202"
"0.05","5005","110","adaptive_osmd2025_nativegrad_ogpm_eps_1","eps_1","3.8140899658203127"
"0.05","5005","120","adaptive_osmd2025_nativegrad_ogpm_eps_1","eps_1","3.8741500854492186"
"0.05","5005","130","adaptive_osmd2025_nativegrad_ogpm_eps_1","eps_1","3.7714279174804686"
"0.05","5005","140","adaptive_osmd2025_nativegrad_ogpm_eps_1","eps_1","3.6736213684082033"
"0.05","5005","150","adaptive_osmd2025_nativegrad_ogpm_eps_1","eps_1","3.5611557006835937"
"0.05","5005","160","adaptive_osmd2025_nativegrad_ogpm_eps_1","eps_1","3.6660980224609374"
"0.05","5005","170","adaptive_osmd2025_nativegrad_ogpm_eps_1","eps_1","3.756971740722656"
"0.05","5005","180","adaptive_osmd2025_nativegrad_ogpm_eps_1","eps_1","3.8814010620117188"
"0.05","5005","190","adaptive_osmd2025_nativegrad_ogpm_eps_1","eps_1","3.697003936767578"
"0.05","5005","199","adaptive_osmd2025_nativegrad_ogpm_eps_1","eps_1","3.741407775878906"
"0.05","5005","0","feroma2026_calibrated_profile_ogpm_ema_eps_1","eps_1","2.904666519165039"
"0.05","5005","10","feroma2026_calibrated_profile_ogpm_ema_eps_1","eps_1","2.794516754150391"
"0.05","5005","20","feroma2026_calibrated_profile_ogpm_ema_eps_1","eps_1","2.786098098754883"
"0.05","5005","30","feroma2026_calibrated_profile_ogpm_ema_eps_1","eps_1","3.0495262145996094"
"0.05","5005","40","feroma2026_calibrated_profile_ogpm_ema_eps_1","eps_1","4.075921630859375"
"0.05","5005","50","feroma2026_calibrated_profile_ogpm_ema_eps_1","eps_1","4.107950592041016"
"0.05","5005","60","feroma2026_calibrated_profile_ogpm_ema_eps_1","eps_1","4.026940536499024"
"0.05","5005","70","feroma2026_calibrated_profile_ogpm_ema_eps_1","eps_1","3.8867507934570313"
"0.05","5005","80","feroma2026_calibrated_profile_ogpm_ema_eps_1","eps_1","3.6907867431640624"
"0.05","5005","90","feroma2026_calibrated_profile_ogpm_ema_eps_1","eps_1","3.5986572265625"
"0.05","5005","100","feroma2026_calibrated_profile_ogpm_ema_eps_1","eps_1","3.6686019897460938"
"0.05","5005","110","feroma2026_calibrated_profile_ogpm_ema_eps_1","eps_1","3.843994903564453"
"0.05","5005","120","feroma2026_calibrated_profile_ogpm_ema_eps_1","eps_1","3.8571636199951174"
"0.05","5005","130","feroma2026_calibrated_profile_ogpm_ema_eps_1","eps_1","3.763052749633789"
"0.05","5005","140","feroma2026_calibrated_profile_ogpm_ema_eps_1","eps_1","3.6596725463867186"
"0.05","5005","150","feroma2026_calibrated_profile_ogpm_ema_eps_1","eps_1","3.590032196044922"
"0.05","5005","160","feroma2026_calibrated_profile_ogpm_ema_eps_1","eps_1","3.6391185760498046"
"0.05","5005","170","feroma2026_calibrated_profile_ogpm_ema_eps_1","eps_1","3.76246337890625"
"0.05","5005","180","feroma2026_calibrated_profile_ogpm_ema_eps_1","eps_1","3.897047424316406"
"0.05","5005","190","feroma2026_calibrated_profile_ogpm_ema_eps_1","eps_1","3.6090110778808593"
"0.05","5005","199","feroma2026_calibrated_profile_ogpm_ema_eps_1","eps_1","3.73975830078125"
