"changed_fraction","seed","t","policy","epsilon","changed_loss"
"0.05","5003","20","hics2024_source_adapted_ogpm_eps_1","eps_1","2.7503894805908202"
"0.05","5003","30","hics2024_source_adapted_ogpm_eps_1","eps_1","2.904071807861328"
"0.05","5003","40","hics2024_source_adapted_ogpm_eps_1","eps_1","4.15873908996582"
"0.05","5003","50","hics2024_source_adapted_ogpm_eps_1","eps_1","3.9270771980285644"
"0.05","5003","60","hics2024_source_adapted_ogpm_eps_1","eps_1","4.067813682556152"
"0.05","5003","70","hics2024_source_adapted_ogpm_eps_1","eps_1","3.967836046218872"
"0.05","5003","80","hics2024_source_adapted_ogpm_eps_1","eps_1","4.028797626495361"
"0.05","5003","90","hics2024_source_adapted_ogpm_eps_1","eps_1","3.8617530822753907"
"0.05","5003","100","hics2024_source_adapted_ogpm_eps_1","eps_1","3.9237380981445313"
"0.05","5003","110","hics2024_source_adapted_ogpm_eps_1","eps_1","3.984196090698242"
"0.05","5003","120","hics2024_source_adapted_ogpm_eps_1","eps_1","3.9759328842163084"
"0.05","5003","130","hics2024_source_adapted_ogpm_eps_1","eps_1","3.811724853515625"
"0.05","5003","140","hics2024_source_adapted_ogpm_eps_1","eps_1","3.770823669433594"
"0.05","5003","150","hics2024_source_adapted_ogpm_eps_1","eps_1","3.7207805633544924"
"0.05","5003","160","hics2024_source_adapted_ogpm_eps_1","eps_1","3.914998245239258"
"0.05","5003","170","hics2024_source_adapted_ogpm_eps_1","eps_1","4.021771621704102"
"0.05","5003","180","hics2024_source_adapted_ogpm_eps_1","eps_1","3.8757404327392577"
"0.05","5003","190","hics2024_source_adapted_ogpm_eps_1","eps_1","3.842600440979004"
"0.05","5003","199","hics2024_source_adapted_ogpm_eps_1","eps_1","3.933882713317871"
"0.05","5003","0","fedgcs2024_source_adapted_ogpm_eps_1","eps_1","2.7569111824035644"
"0.05","5003","10","fedgcs2024_source_adapted_ogpm_eps_1","eps_1","2.7811026573181152"
"0.05","5003","20","fedgcs2024_source_adapted_ogpm_eps_1","eps_1","2.7503894805908202"
"0.05","5003","30","fedgcs2024_source_adapted_ogpm_eps_1","eps_1","2.904071807861328"
"0.05","5003","40","fedgcs2024_source_adapted_ogpm_eps_1","eps_1","4.202034854888916"
"0.05","5003","50","fedgcs2024_source_adapted_ogpm_eps_1","eps_1","4.013240814208984"
"0.05","5003","60","fedgcs2024_source_adapted_ogpm_eps_1","eps_1","4.020376300811767"
"0.05","5003","70","fedgcs2024_source_adapted_ogpm_eps_1","eps_1","3.9474502563476563"
"0.05","5003","80","fedgcs2024_source_adapted_ogpm_eps_1","eps_1","4.09695463180542"
"0.05","5003","90","fedgcs2024_source_adapted_ogpm_eps_1","eps_1","3.8809967041015625"
"0.05","5003","100","fedgcs2024_source_adapted_ogpm_eps_1","eps_1","3.9564445495605467"
"0.05","5003","110","fedgcs2024_source_adapted_ogpm_eps_1","eps_1","4.039411926269532"
"0.05","5003","120","fedgcs2024_source_adapted_ogpm_eps_1","eps_1","3.9541851043701173"
"0.05","5003","130","fedgcs2024_source_adapted_ogpm_eps_1","eps_1","3.829603576660156"
"0.05","5003","140","fedgcs2024_source_adapted_ogpm_eps_1","eps_1","3.7396141052246095"
"0.05","5003","150","fedgcs2024_source_adapted_ogpm_eps_1","eps_1","3.7283488750457763"
"0.05","5003","160","fedgcs2024_source_adapted_ogpm_eps_1","eps_1","3.8625707626342773"
"0.05","5003","170","fedgcs2024_source_adapted_ogpm_eps_1","eps_1","3.926892852783203"
"0.05","5003","180","fedgcs2024_source_adapted_ogpm_eps_1","eps_1","3.788570022583008"
"0.05","5003","190","fedgcs2024_source_adapted_ogpm_eps_1","eps_1","3.7858089447021483"
"0.05","5003","199","fedgcs2024_source_adapted_ogpm_eps_1","eps_1","3.901845169067383"
"0.05","5003","0","mcglr_top2_ogpm_eps_1","eps_1","2.7569111824035644"
"0.05","5003","10","mcglr_top2_ogpm_eps_1","eps_1","2.7811026573181152"
"0.05","5003","20","mcglr_top2_ogpm_eps_1","eps_1","2.7503894805908202"
"0.05","5003","30","mcglr_top2_ogpm_eps_1","eps_1","2.90075740814209"
"0.05","5003","40","mcglr_top2_ogpm_eps_1","eps_1","4.181228065490723"
"0.05","5003","50","mcglr_top2_ogpm_eps_1","eps_1","3.8714645385742186"
"0.05","5003","60","mcglr_top2_ogpm_eps_1","eps_1","3.8634904861450194"
"0.05","5003","70","mcglr_top2_ogpm_eps_1","eps_1","3.6227322578430177"
"0.05","5003","80","mcglr_top2_ogpm_eps_1","eps_1","3.7909464836120605"
"0.05","5003","90","mcglr_top2_ogpm_eps_1","eps_1","3.6205230712890626"
"0.05","5003","100","mcglr_top2_ogpm_eps_1","eps_1","3.6538299560546874"
"0.05","5003","110","mcglr_top2_ogpm_eps_1","eps_1","3.730361557006836"
"0.05","5003","120","mcglr_top2_ogpm_eps_1","eps_1","3.634034538269043"
"0.05","5003","130","mcglr_top2_ogpm_eps_1","eps_1","3.5921844482421874"
"0.05","5003","140","mcglr_top2_ogpm_eps_1","eps_1","3.4429790496826174"
"0.05","5003","150","mcglr_top2_ogpm_eps_1","eps_1","3.4459646224975584"
"0.05","5003","160","mcglr_top2_ogpm_eps_1","eps_1","3.6130324840545653"
"0.05","5003","170","mcglr_top2_ogpm_eps_1","eps_1","3.5676254272460937"
"0.05","5003","180","mcglr_top2_ogpm_eps_1","eps_1","3.628102493286133"
"0.05","5003","190","mcglr_top2_ogpm_eps_1","eps_1","3.467237854003906"
"0.05","5003","199","mcglr_top2_ogpm_eps_1","eps_1","3.6058109283447264"
"0.05","5004","0","random","none","2.811947822570801"
"0.05","5004","10","random","none","2.6746212005615235"
"0.05","5004","20","random","none","2.7377923011779783"
"0.05","5004","30","random","none","2.6958385467529298"
"0.05","5004","40","random","none","3.715057373046875"
"0.05","5004","50","random","none","3.7277557373046877"
"0.05","5004","60","random","none","4.062518119812012"
"0.05","5004","70","random","none","3.8874755859375"
"0.05","5004","80","random","none","3.8486248016357423"
"0.05","5004","90","random","none","3.8624576568603515"
"0.05","5004","100","random","none","3.7328170776367187"
"0.05","5004","110","random","none","3.836627960205078"
"0.05","5004","120","random","none","3.8427734375"
"0.05","5004","130","random","none","3.902007293701172"
"0.05","5004","140","random","none","3.9091644287109375"
"0.05","5004","150","random","none","3.921466827392578"
"0.05","5004","160","random","none","3.8504043579101563"
"0.05","5004","170","random","none","3.9258262634277346"
"0.05","5004","180","random","none","3.6949716567993165"
"0.05","5004","190","random","none","3.9116546630859377"
"0.05","5004","199","random","none","3.733012390136719"
"0.05","5004","0","oracle","none","2.811947822570801"
"0.05","5004","10","oracle","none","2.6746212005615235"
"0.05","5004","20","oracle","none","2.7377923011779783"
"0.05","5004","30","oracle","none","2.701953125"
"0.05","5004","40","oracle","none","3.3324310302734377"
"0.05","5004","50","oracle","none","3.3071083068847655"
"0.05","5004","60","oracle","none","3.2994705200195313"
"0.05","5004","70","oracle","none","3.166020965576172"
"0.05","5004","80","oracle","none","3.090576171875"
"0.05","5004","90","oracle","none","3.122654342651367"
"0.05","5004","100","oracle","none","3.0456586837768556"
"0.05","5004","110","oracle","none","3.149120330810547"
"0.05","5004","120","oracle","none","3.0685375213623045"
"0.05","5004","130","oracle","none","3.108779525756836"
"0.05","5004","140","oracle","none","3.0906795501708983"
"0.05","5004","150","oracle","none","3.076080894470215"
"0.05","5004","160","oracle","none","3.080801010131836"
"0.05","5004","170","oracle","none","3.0732295989990233"
"0.05","5004","180","oracle","none","2.959817886352539"
"0.05","5004","190","oracle","none","3.101389694213867"
"0.05","5004","199","oracle","none","3.017681121826172"
"0.05","5004","0","poc_ogpm_eps_1","eps_1","2.811947822570801"
"0.05","5004","10","poc_ogpm_eps_1","eps_1","2.6746212005615235"
"0.05","5004","20","poc_ogpm_eps_1","eps_1","2.7377923011779783"
"0.05","5004","30","poc_ogpm_eps_1","eps_1","2.7234943389892576"
"0.05","5004","40","poc_ogpm_eps_1","eps_1","3.7435768127441404"
"0.05","5004","50","poc_ogpm_eps_1","eps_1","3.7760406494140626"
"0.05","5004","60","poc_ogpm_eps_1","eps_1","4.0936542510986325"
"0.05","5004","70","poc_ogpm_eps_1","eps_1","3.9187667846679686"
"0.05","5004","80","poc_ogpm_eps_1","eps_1","3.7915454864501954"
"0.05","5004","90","poc_ogpm_eps_1","eps_1","3.826039981842041"
"0.05","5004","100","poc_ogpm_eps_1","eps_1","3.7002799987792967"
"0.05","5004","110","poc_ogpm_eps_1","eps_1","3.8338302612304687"
"0.05","5004","120","poc_ogpm_eps_1","eps_1","3.779682922363281"
"0.05","5004","130","poc_ogpm_eps_1","eps_1","3.9597427368164064"
"0.05","5004","140","poc_ogpm_eps_1","eps_1","3.8955051422119142"
"0.05","5004","150","poc_ogpm_eps_1","eps_1","3.9041229248046876"
"0.05","5004","160","poc_ogpm_eps_1","eps_1","3.8114906311035157"
"0.05","5004","170","poc_ogpm_eps_1","eps_1","3.826032829284668"
"0.05","5004","180","poc_ogpm_eps_1","eps_1","3.674686813354492"
"0.05","5004","190","poc_ogpm_eps_1","eps_1","3.873240661621094"
"0.05","5004","199","poc_ogpm_eps_1","eps_1","3.678045654296875"
"0.05","5004","0","oort_official_ogpm_eps_1","eps_1","2.811947822570801"
"0.05","5004","10","oort_official_ogpm_eps_1","eps_1","2.6746212005615235"
"0.05","5004","20","oort_official_ogpm_eps_1","eps_1","2.7377923011779783"
"0.05","5004","30","oort_official_ogpm_eps_1","eps_1","2.6958385467529298"
"0.05","5004","40","oort_official_ogpm_eps_1","eps_1","3.715057373046875"
"0.05","5004","50","oort_official_ogpm_eps_1","eps_1","3.7277557373046877"
"0.05","5004","60","oort_official_ogpm_eps_1","eps_1","4.021248817443848"
"0.05","5004","70","oort_official_ogpm_eps_1","eps_1","3.8609077453613283"
"0.05","5004","80","oort_official_ogpm_eps_1","eps_1","3.779867172241211"
"0.05","5004","90","oort_official_ogpm_eps_1","eps_1","3.8794038772583006"
"0.05","5004","100","oort_official_ogpm_eps_1","eps_1","3.8104232788085937"
"0.05","5004","110","oort_official_ogpm_eps_1","eps_1","3.9431549072265626"
"0.05","5004","120","oort_official_ogpm_eps_1","eps_1","3.870911407470703"
"0.05","5004","130","oort_official_ogpm_eps_1","eps_1","4.027059173583984"
"0.05","5004","140","oort_official_ogpm_eps_1","eps_1","3.87698974609375"
"0.05","5004","150","oort_official_ogpm_eps_1","eps_1","3.9242782592773438"
"0.05","5004","160","oort_official_ogpm_eps_1","eps_1","3.8143409729003905"
"0.05","5004","170","oort_official_ogpm_eps_1","eps_1","3.8482799530029297"
"0.05","5004","180","oort_official_ogpm_eps_1","eps_1","3.676702880859375"
"0.05","5004","190","oort_official_ogpm_eps_1","eps_1","3.9646156311035154"
"0.05","5004","199","oort_official_ogpm_eps_1","eps_1","3.7570404052734374"
"0.05","5004","0","hics2024_source_adapted_ogpm_eps_1","eps_1","2.811947822570801"
"0.05","5004","10","hics2024_source_adapted_ogpm_eps_1","eps_1","2.6746212005615235"
"0.05","5004","20","hics2024_source_adapted_ogpm_eps_1","eps_1","2.7377923011779783"
"0.05","5004","30","hics2024_source_adapted_ogpm_eps_1","eps_1","2.7160415649414062"
"0.05","5004","40","hics2024_source_adapted_ogpm_eps_1","eps_1","3.7133583068847655"
"0.05","5004","50","hics2024_source_adapted_ogpm_eps_1","eps_1","3.7637954711914063"
"0.05","5004","60","hics2024_source_adapted_ogpm_eps_1","eps_1","4.075835418701172"
"0.05","5004","70","hics2024_source_adapted_ogpm_eps_1","eps_1","3.843760681152344"
"0.05","5004","80","hics2024_source_adapted_ogpm_eps_1","eps_1","3.842942810058594"
"0.05","5004","90","hics2024_source_adapted_ogpm_eps_1","eps_1","3.8585626602172853"
"0.05","5004","100","hics2024_source_adapted_ogpm_eps_1","eps_1","3.713671112060547"
"0.05","5004","110","hics2024_source_adapted_ogpm_eps_1","eps_1","3.8704925537109376"
"0.05","5004","120","hics2024_source_adapted_ogpm_eps_1","eps_1","3.821034622192383"
"0.05","5004","130","hics2024_source_adapted_ogpm_eps_1","eps_1","3.9216331481933593"
"0.05","5004","140","hics2024_source_adapted_ogpm_eps_1","eps_1","3.8676719665527344"
"0.05","5004","150","hics2024_source_adapted_ogpm_eps_1","eps_1","3.904673767089844"
"0.05","5004","160","hics2024_source_adapted_ogpm_eps_1","eps_1","3.884429931640625"
"0.05","5004","170","hics2024_source_adapted_ogpm_eps_1","eps_1","3.8691205978393555"
"0.05","5004","180","hics2024_source_adapted_ogpm_eps_1","eps_1","3.7217639923095702"
"0.05","5004","190","hics2024_source_adapted_ogpm_eps_1","eps_1","3.9775550842285154"
"0.05","5004","199","hics2024_source_adapted_ogpm_eps_1","eps_1","3.688231658935547"
"0.05","5004","0","fedgcs2024_source_adapted_ogpm_eps_1","eps_1","2.811947822570801"
"0.05","5004","10","fedgcs2024_source_adapted_ogpm_eps_1","eps_1","2.6746212005615235"
"0.05","5004","20","fedgcs2024_source_adapted_ogpm_eps_1","eps_1","2.7377923011779783"
"0.05","5004","30","fedgcs2024_source_adapted_ogpm_eps_1","eps_1","2.711548614501953"
"0.05","5004","40","fedgcs2024_source_adapted_ogpm_eps_1","eps_1","3.74239501953125"
"0.05","5004","50","fedgcs2024_source_adapted_ogpm_eps_1","eps_1","3.8513458251953123"
"0.05","5004","60","fedgcs2024_source_adapted_ogpm_eps_1","eps_1","4.137026405334472"
"0.05","5004","70","fedgcs2024_source_adapted_ogpm_eps_1","eps_1","3.9158592224121094"
"0.05","5004","80","fedgcs2024_source_adapted_ogpm_eps_1","eps_1","3.8280361175537108"
"0.05","5004","90","fedgcs2024_source_adapted_ogpm_eps_1","eps_1","3.888163375854492"
"0.05","5004","100","fedgcs2024_source_adapted_ogpm_eps_1","eps_1","3.7920822143554687"
"0.05","5004","110","fedgcs2024_source_adapted_ogpm_eps_1","eps_1","3.8807632446289064"
"0.05","5004","120","fedgcs2024_source_adapted_ogpm_eps_1","eps_1","3.8569591522216795"
"0.05","5004","130","fedgcs2024_source_adapted_ogpm_eps_1","eps_1","3.977774810791016"
"0.05","5004","140","fedgcs2024_source_adapted_ogpm_eps_1","eps_1","3.8871585845947267"
"0.05","5004","150","fedgcs2024_source_adapted_ogpm_eps_1","eps_1","3.990315246582031"
"0.05","5004","160","fedgcs2024_source_adapted_ogpm_eps_1","eps_1","3.91068115234375"
"0.05","5004","170","fedgcs2024_source_adapted_ogpm_eps_1","eps_1","3.899521255493164"
"0.05","5004","180","fedgcs2024_source_adapted_ogpm_eps_1","eps_1","3.6897254943847657"
"0.05","5004","190","fedgcs2024_source_adapted_ogpm_eps_1","eps_1","3.948792266845703"
"0.05","5004","199","fedgcs2024_source_adapted_ogpm_eps_1","eps_1","3.7280181884765624"
"0.05","5004","0","mcglr_top2_ogpm_eps_1","eps_1","2.811947822570801"
"0.05","5004","10","mcglr_top2_ogpm_eps_1","eps_1","2.6746212005615235"
"0.05","5004","20","mcglr_top2_ogpm_eps_1","eps_1","2.7377923011779783"
"0.05","5004","30","mcglr_top2_ogpm_eps_1","eps_1","2.7247072219848634"
"0.05","5004","40","mcglr_top2_ogpm_eps_1","eps_1","3.651387023925781"
"0.05","5004","50","mcglr_top2_ogpm_eps_1","eps_1","3.6229934692382812"
"0.05","5004","60","mcglr_top2_ogpm_eps_1","eps_1","3.7640389919281008"
"0.05","5004","70","mcglr_top2_ogpm_eps_1","eps_1","3.5778940200805662"
"0.05","5004","80","mcglr_top2_ogpm_eps_1","eps_1","3.5697070121765138"
"0.05","5004","90","mcglr_top2_ogpm_eps_1","eps_1","3.669391059875488"
"0.05","5004","100","mcglr_top2_ogpm_eps_1","eps_1","3.381940460205078"
"0.05","5004","110","mcglr_top2_ogpm_eps_1","eps_1","3.4461597442626952"
"0.05","5004","120","mcglr_top2_ogpm_eps_1","eps_1","3.4292718887329103"
"0.05","5004","130","mcglr_top2_ogpm_eps_1","eps_1","3.4502262115478515"
"0.05","5004","140","mcglr_top2_ogpm_eps_1","eps_1","3.3430999755859374"
"0.05","5004","150","mcglr_top2_ogpm_eps_1","eps_1","3.524888610839844"
"0.05","5004","160","mcglr_top2_ogpm_eps_1","eps_1","3.4841690063476562"
"0.05","5004","170","mcglr_top2_ogpm_eps_1","eps_1","3.5723894119262694"
"0.05","5004","180","mcglr_top2_ogpm_eps_1","eps_1","3.351636505126953"
"0.05","5004","190","mcglr_top2_ogpm_eps_1","eps_1","3.455297088623047"
"0.05","5004","199","mcglr_top2_ogpm_eps_1","eps_1","3.3361770629882814"
"0.05","5005","0","random","none","2.9048641204833983"
"0.05","5005","10","random","none","2.794541931152344"
"0.05","5005","20","random","none","2.7861881256103516"
"0.05","5005","30","random","none","3.0290908813476562"
"0.05","5005","40","random","none","4.070220184326172"
"0.05","5005","50","random","none","4.068207550048828"
"0.05","5005","60","random","none","4.018769454956055"
"0.05","5005","70","random","none","3.9255996704101563"
"0.05","5005","80","random","none","3.81217041015625"
"0.05","5005","90","random","none","3.7609909057617186"
"0.05","5005","100","random","none","3.7175880432128907"
"0.05","5005","110","random","none","3.7878189086914062"
"0.05","5005","120","random","none","3.80703125"
"0.05","5005","130","random","none","3.70135612487793"
"0.05","5005","140","random","none","3.5942367553710937"
"0.05","5005","150","random","none","3.481798553466797"
"0.05","5005","160","random","none","3.609833908081055"
"0.05","5005","170","random","none","3.6692054748535154"
"0.05","5005","180","random","none","3.8632469177246094"
"0.05","5005","190","random","none","3.650457000732422"
"0.05","5005","199","random","none","3.6488998413085936"
"0.05","5005","0","oracle","none","2.9048641204833983"
"0.05","5005","10","oracle","none","2.794541931152344"
"0.05","5005","20","oracle","none","2.7861881256103516"
"0.05","5005","30","oracle","none","3.0235874176025392"
"0.05","5005","40","oracle","none","3.7717918395996093"
"0.05","5005","50","oracle","none","3.488679885864258"
"0.05","5005","60","oracle","none","3.3504379272460936"
"0.05","5005","70","oracle","none","3.3500038146972657"
"0.05","5005","80","oracle","none","3.283671760559082"
"0.05","5005","90","oracle","none","3.180042266845703"
"0.05","5005","100","oracle","none","3.092485809326172"
"0.05","5005","110","oracle","none","3.179553985595703"
"0.05","5005","120","oracle","none","3.083100509643555"
"0.05","5005","130","oracle","none","3.1144180297851562"
"0.05","5005","140","oracle","none","3.0885475158691404"
"0.05","5005","150","oracle","none","2.9816524505615236"
"0.05","5005","160","oracle","none","3.0331161499023436"
"0.05","5005","170","oracle","none","3.136585998535156"
"0.05","5005","180","oracle","none","3.249162292480469"
"0.05","5005","190","oracle","none","2.934465026855469"
"0.05","5005","199","oracle","none","3.107904052734375"
"0.05","5005","0","poc_ogpm_eps_1","eps_1","2.9048641204833983"
"0.05","5005","10","poc_ogpm_eps_1","eps_1","2.794541931152344"
"0.05","5005","20","poc_ogpm_eps_1","eps_1","2.7861881256103516"
"0.05","5005","30","poc_ogpm_eps_1","eps_1","3.0536981582641602"
"0.05","5005","40","poc_ogpm_eps_1","eps_1","4.071856689453125"
"0.05","5005","50","poc_ogpm_eps_1","eps_1","4.031536865234375"
"0.05","5005","60","poc_ogpm_eps_1","eps_1","4.04278678894043"
"0.05","5005","70","poc_ogpm_eps_1","eps_1","3.9347000122070312"
"0.05","5005","80","poc_ogpm_eps_1","eps_1","3.8010299682617186"
"0.05","5005","90","poc_ogpm_eps_1","eps_1","3.7016616821289063"
"0.05","5005","100","poc_ogpm_eps_1","eps_1","3.757157897949219"
"0.05","5005","110","poc_ogpm_eps_1","eps_1","3.833443450927734"
"0.05","5005","120","poc_ogpm_eps_1","eps_1","3.8435474395751954"
"0.05","5005","130","poc_ogpm_eps_1","eps_1","3.7604135513305663"
"0.05","5005","140","poc_ogpm_eps_1","eps_1","3.652382659912109"
"0.05","5005","150","poc_ogpm_eps_1","eps_1","3.5146949768066404"
"0.05","5005","160","poc_ogpm_eps_1","eps_1","3.6139972686767576"
"0.05","5005","170","poc_ogpm_eps_1","eps_1","3.7439224243164064"
"0.05","5005","180","poc_ogpm_eps_1","eps_1","3.817731475830078"
"0.05","5005","190","poc_ogpm_eps_1","eps_1","3.660324478149414"
"0.05","5005","199","poc_ogpm_eps_1","eps_1","3.7189064025878906"
"0.05","5005","0","oort_official_ogpm_eps_1","eps_1","2.9048641204833983"
"0.05","5005","10","oort_official_ogpm_eps_1","eps_1","2.794541931152344"
"0.05","5005","20","oort_official_ogpm_eps_1","eps_1","2.7861881256103516"
"0.05","5005","30","oort_official_ogpm_eps_1","eps_1","3.0290908813476562"
"0.05","5005","40","oort_official_ogpm_eps_1","eps_1","4.070220184326172"
"0.05","5005","50","oort_official_ogpm_eps_1","eps_1","4.068207550048828"
"0.05","5005","60","oort_official_ogpm_eps_1","eps_1","4.048739624023438"
"0.05","5005","70","oort_official_ogpm_eps_1","eps_1","3.936126708984375"
"0.05","5005","80","oort_official_ogpm_eps_1","eps_1","3.814655303955078"
"0.05","5005","90","oort_official_ogpm_eps_1","eps_1","3.73648681640625"
"0.05","5005","100","oort_official_ogpm_eps_1","eps_1","3.7003189086914063"
"0.05","5005","110","oort_official_ogpm_eps_1","eps_1","3.8123733520507814"
"0.05","5005","120","oort_official_ogpm_eps_1","eps_1","3.8522388458251955"
"0.05","5005","130","oort_official_ogpm_eps_1","eps_1","3.709667778015137"
"0.05","5005","140","oort_official_ogpm_eps_1","eps_1","3.6460426330566404"
"0.05","5005","150","oort_official_ogpm_eps_1","eps_1","3.5491539001464845"
"0.05","5005","160","oort_official_ogpm_eps_1","eps_1","3.6496856689453123"
"0.05","5005","170","oort_official_ogpm_eps_1","eps_1","3.7679718017578123"
"0.05","5005","180","oort_official_ogpm_eps_1","eps_1","3.9263465881347654"
"0.05","5005","190","oort_official_ogpm_eps_1","eps_1","3.7247589111328123"
"0.05","5005","199","oort_official_ogpm_eps_1","eps_1","3.855234718322754"
"0.05","5005","0","hics2024_source_adapted_ogpm_eps_1","eps_1","2.9048641204833983"
"0.05","5005","10","hics2024_source_adapted_ogpm_eps_1","eps_1","2.794541931152344"
"0.05","5005","20","hics2024_source_adapted_ogpm_eps_1","eps_1","2.7861881256103516"
"0.05","5005","30","hics2024_source_adapted_ogpm_eps_1","eps_1","3.051371192932129"
"0.05","5005","40","hics2024_source_adapted_ogpm_eps_1","eps_1","4.087985229492188"
"0.05","5005","50","hics2024_source_adapted_ogpm_eps_1","eps_1","4.059162521362305"
"0.05","5005","60","hics2024_source_adapted_ogpm_eps_1","eps_1","4.026448822021484"
"0.05","5005","70","hics2024_source_adapted_ogpm_eps_1","eps_1","3.979289245605469"
"0.05","5005","80","hics2024_source_adapted_ogpm_eps_1","eps_1","3.77412109375"
"0.05","5005","90","hics2024_source_adapted_ogpm_eps_1","eps_1","3.73424072265625"
"0.05","5005","100","hics2024_source_adapted_ogpm_eps_1","eps_1","3.742267608642578"
"0.05","5005","110","hics2024_source_adapted_ogpm_eps_1","eps_1","3.857682800292969"
"0.05","5005","120","hics2024_source_adapted_ogpm_eps_1","eps_1","3.8984874725341796"
"0.05","5005","130","hics2024_source_adapted_ogpm_eps_1","eps_1","3.8009754180908204"
"0.05","5005","140","hics2024_source_adapted_ogpm_eps_1","eps_1","3.639734649658203"
"0.05","5005","150","hics2024_source_adapted_ogpm_eps_1","eps_1","3.4942092895507812"
"0.05","5005","160","hics2024_source_adapted_ogpm_eps_1","eps_1","3.671862030029297"
"0.05","5005","170","hics2024_source_adapted_ogpm_eps_1","eps_1","3.7085052490234376"
"0.05","5005","180","hics2024_source_adapted_ogpm_eps_1","eps_1","3.8505821228027344"
"0.05","5005","190","hics2024_source_adapted_ogpm_eps_1","eps_1","3.6636207580566404"
"0.05","5005","199","hics2024_source_adapted_ogpm_eps_1","eps_1","3.7569320678710936"
"0.05","5005","0","fedgcs2024_source_adapted_ogpm_eps_1","eps_1","2.9048641204833983"
"0.05","5005","10","fedgcs2024_source_adapted_ogpm_eps_1","eps_1","2.794541931152344"
"0.05","5005","20","fedgcs2024_source_adapted_ogpm_eps_1","eps_1","2.7861881256103516"
"0.05","5005","30","fedgcs2024_source_adapted_ogpm_eps_1","eps_1","3.0220272064208986"
"0.05","5005","40","fedgcs2024_source_adapted_ogpm_eps_1","eps_1","4.070796203613281"
"0.05","5005","50","fedgcs2024_source_adapted_ogpm_eps_1","eps_1","4.026432037353516"
"0.05","5005","60","fedgcs2024_source_adapted_ogpm_eps_1","eps_1","3.9910556793212892"
"0.05","5005","70","fedgcs2024_source_adapted_ogpm_eps_1","eps_1","3.881976318359375"
"0.05","5005","80","fedgcs2024_source_adapted_ogpm_eps_1","eps_1","3.772563934326172"
"0.05","5005","90","fedgcs2024_source_adapted_ogpm_eps_1","eps_1","3.71112060546875"
"0.05","5005","100","fedgcs2024_source_adapted_ogpm_eps_1","eps_1","3.7240631103515627"
"0.05","5005","110","fedgcs2024_source_adapted_ogpm_eps_1","eps_1","3.7996734619140624"
"0.05","5005","120","fedgcs2024_source_adapted_ogpm_eps_1","eps_1","3.8348037719726564"
"0.05","5005","130","fedgcs2024_source_adapted_ogpm_eps_1","eps_1","3.7380905151367188"
"0.05","5005","140","fedgcs2024_source_adapted_ogpm_eps_1","eps_1","3.681845474243164"
"0.05","5005","150","fedgcs2024_source_adapted_ogpm_eps_1","eps_1","3.5597862243652343"
"0.05","5005","160","fedgcs2024_source_adapted_ogpm_eps_1","eps_1","3.6486915588378905"
"0.05","5005","170","fedgcs2024_source_adapted_ogpm_eps_1","eps_1","3.7042861938476563"
"0.05","5005","180","fedgcs2024_source_adapted_ogpm_eps_1","eps_1","3.8512027740478514"
"0.05","5005","190","fedgcs2024_source_adapted_ogpm_eps_1","eps_1","3.551020050048828"
"0.05","5005","199","fedgcs2024_source_adapted_ogpm_eps_1","eps_1","3.6498123168945313"
"0.05","5005","0","mcglr_top2_ogpm_eps_1","eps_1","2.9048641204833983"
"0.05","5005","10","mcglr_top2_ogpm_eps_1","eps_1","2.794541931152344"
"0.05","5005","20","mcglr_top2_ogpm_eps_1","eps_1","2.7861881256103516"
"0.05","5005","30","mcglr_top2_ogpm_eps_1","eps_1","3.038176155090332"
"0.05","5005","40","mcglr_top2_ogpm_eps_1","eps_1","4.063636779785156"
"0.05","5005","50","mcglr_top2_ogpm_eps_1","eps_1","4.023305511474609"
"0.05","5005","60","mcglr_top2_ogpm_eps_1","eps_1","3.8071685791015626"
"0.05","5005","70","mcglr_top2_ogpm_eps_1","eps_1","3.700257110595703"
"0.05","5005","80","mcglr_top2_ogpm_eps_1","eps_1","3.557050895690918"
"0.05","5005","90","mcglr_top2_ogpm_eps_1","eps_1","3.4482772827148436"
"0.05","5005","100","mcglr_top2_ogpm_eps_1","eps_1","3.3446617126464844"
"0.05","5005","110","mcglr_top2_ogpm_eps_1","eps_1","3.392803955078125"
"0.05","5005","120","mcglr_top2_ogpm_eps_1","eps_1","3.4180946350097656"
"0.05","5005","130","mcglr_top2_ogpm_eps_1","eps_1","3.3682907104492186"
"0.05","5005","140","mcglr_top2_ogpm_eps_1","eps_1","3.3083425521850587"
"0.05","5005","150","mcglr_top2_ogpm_eps_1","eps_1","3.343353271484375"
"0.05","5005","160","mcglr_top2_ogpm_eps_1","eps_1","3.4022872924804686"
"0.05","5005","170","mcglr_top2_ogpm_eps_1","eps_1","3.558575439453125"
"0.05","5005","180","mcglr_top2_ogpm_eps_1","eps_1","3.7612266540527344"
"0.05","5005","190","mcglr_top2_ogpm_eps_1","eps_1","3.498036193847656"
"0.05","5005","199","mcglr_top2_ogpm_eps_1","eps_1","3.5525299072265626"
